title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Experience-dependent modulation of extracellular matrix integrity supports perceptual skill learning and memory,https://www.pnas.org/doi/abs/10.1073/pnas.2601801123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-07 07:00:00+00:00,10.1073/pnas.2601801123,Melissa L. Caras,,"Perceptual learning refines sensory abilities but requires extensive training, limiting its real-world impact. Understanding its neural mechanisms could accelerate skill acquisition. The extracellular matrix (ECM) has been proposed to regulate learning by degrading to enable synaptic plasticity, and reaccumulating over several days to stabilize the changes. However, this time course does not align with the temporal dynamics of many forms of learning, including perceptual learning, which involves daily performance gains that consolidate between training sessions. To resolve this discrepancy, we tracked and manipulated auditory cortical ECM integrity in Mongolian gerbils during perceptual learning. We found that the ECM undergoes rapid training-induced changes, degrading and returning to baseline within 24 h of each session. The magnitude of this cycle diminished with continued training, and the cycle ultimately disappeared as performance plateaued. Enzymatic digestion of the ECM with chondroitinase ABC (chABC) impaired perceptual learning, and postlearning chABC treatment destabilized the acquired skill memory. These findings identify the ECM as a key regulator of perceptual learning and support a framework in which an experience-dependent decrease in ECM degradation constrains further plasticity, preserving learned representations against interference from new input.",crossref,,细胞外基质完整性的经验依赖性调节支持感知技能学习和记忆,"感知学习可以提高感官能力，但需要大量训练，限制了其对现实世界的影响。了解其神经机制可以加速技能的获取。 The extracellular matrix (ECM) has been proposed to regulate learning by degrading to enable synaptic plasticity, and reaccumulating over several days to stabilize the changes. However, this time course does not align with the temporal dynamics of many forms of learning, including perceptual learning, which involves daily performance gains that consolidate between training sessions.为了解决这种差异，我们在感知学习过程中跟踪和操纵蒙古沙鼠的听觉皮层 ECM 完整性。我们发现 ECM 会经历训练引起的快速变化，在每次训练后 24 小时内退化并恢复到基线。随着持续训练，这种循环的强度逐渐减弱，随着表现趋于稳定，这种循环最终消失。 Enzymatic digestion of the ECM with chondroitinase ABC (chABC) impaired perceptual learning, and postlearning chABC treatment destabilized the acquired skill memory. These findings identify the ECM as a key regulator of perceptual learning and support a framework in which an experience-dependent decrease in ECM degradation constrains further plasticity, preserving learned representations against interference from new input.",,41115e918312e9ba
Structural insights into a substrate translocation pathway revealed by the RND efflux pump complex MexJK from Pseudomonas aeruginosa,https://www.science.org/doi/abs/10.1126/sciadv.aee7036?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aee7036,Feng Long,,"Resistance–nodulation–cell division (RND) efflux pumps are the major cause of multidrug resistance in
                    Pseudomonas aeruginosa
                    . The inner membrane protein MexK from
                    P. aeruginosa
                    is a narrow-spectrum RND transporter. It assembles with membrane fusion protein MexJ and outer membrane proteins to form a tripartite efflux complex that efficiently exports drugs like triclosan. Here, we resolve the cryo-EM structures of apo-MexK at 3.4-angstrom resolution and the triclosan-bound MexJK complex at 2.6-angstrom resolution. Besides the unique architectural features of MexK, our structural data reveal a triclosan-binding pocket within the transmembrane domain of MexK protomers, distinct from known substrate-binding sites in other RND transporters. Using molecular dynamics simulations and mutagenesis, we elucidate a previously uncharacterized triclosan transport tunnel across the inner membrane with cytosolic access. The key residues for triclosan efflux are further shown essential for two other potential substrates of MexK, chloramphenicol and pyrimethamine. Our results provide the molecular basis for an unusual drug trafficking pathway in RND efflux pumps.",crossref,,铜绿假单胞菌 RND 外排泵复合物 MexJK 揭示的底物易位途径的结构见解,"耐药-结瘤-细胞分裂（RND）外排泵是多药耐药的主要原因
                    铜绿假单胞菌
                    。内膜蛋白 MexK
                    铜绿假单胞菌
                    是一种窄谱 RND 转运蛋白。它与膜融合蛋白 MexJ 和外膜蛋白组装形成三联外排复合物，可有效输出三氯生等药物。在这里，我们以 3.4 埃分辨率解析了 apo-MexK 的冷冻电镜结构，并以 2.6 埃分辨率解析了三氯生结合的 MexJK 复合物。除了 MexK 独特的结构特征外，我们的结构数据还揭示了 MexK 原聚体跨膜域内的三氯生结合口袋，与其他 RND 转运蛋白中已知的底物结合位点不同。利用分子动力学模拟和诱变，我们阐明了以前未表征的三氯生穿过内膜并具有细胞溶质通道的转运通道。进一步表明，三氯生流出的关键残基对于 MexK 的其他两种潜在底物（氯霉素和乙胺嘧啶）至关重要。我们的结果为 RND 外排泵中不寻常的毒品贩运途径提供了分子基础。",,1d8d920cc8775e7d
Distributed burst firing mediates optimized cortical encoding of natural self-motion,https://www.science.org/doi/abs/10.1126/sciadv.aee8327?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aee8327,Maurice J. Chacron,,"Accurate perception of self-motion requires that vestibular input be transformed into neural representations suitable for integrating multisensory cues to guide action. Here, we demonstrate that vestibular cortical neurons represent the self-motion stimuli encountered during everyday activities in a fundamentally different manner than the artificial self-motion stimuli typically used. Using stimuli whose waveforms reproduce the head dynamics encountered in natural behavior, we found that neural activity no longer tracked stimulus velocity through graded firing-rate changes, as observed during artificial sinusoidal stimulation, but instead reliably encoded distinct motion features through burst firing. At the population level, these bursts formed a distributed code that enhanced information transmission by reducing redundancy. This transformation emerged only during natural stimulation and was absent in the vestibular thalamus. Together, our results demonstrate that the vestibular cortex constructs a distributed, feature-based representation of natural self-motion, fundamentally reshaping our understanding of how cortical circuits encode vestibular signals to mediate perception.",crossref,,分布式突发发射介导自然自运动的优化皮质编码,对自我运动的准确感知需要将前庭输入转化为适合整合多感官线索以指导行动的神经表征。在这里，我们证明前庭皮质神经元以与通常使用的人工自我运动刺激完全不同的方式代表日常活动中遇到的自我运动刺激。使用其波形再现自然行为中遇到的头部动态的刺激，我们发现神经活动不再通过分级放电率变化来跟踪刺激速度，如在人工正弦刺激期间观察到的那样，而是通过突发放电可靠地编码不同的运动特征。在群体层面，这些突发形成了分布式代码，通过减少冗余来增强信息传输。这种转变仅在自然刺激期间出现，并且在前庭丘脑中不存在。总之，我们的结果表明，前庭皮层构建了一种分布式的、基于特征的自然自我运动表示，从根本上重塑了我们对皮层电路如何编码前庭信号以介导感知的理解。,,c770656c8cd600c4
High-resolution mapping of embryonic genome activation unveils a decoupling of transcription activation from precocious H3K4me3 removal,https://www.science.org/doi/abs/10.1126/sciadv.aec9545?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aec9545,Ana Boskovic,,"The lack of temporal resolution in transcriptomic data during mammalian embryonic genome activation (EGA) has precluded the comprehensive understanding of the functional relationships between the various gene regulatory mechanisms governing this process. Here, we finely dissect the transcriptional dynamics of mouse EGA using precision in vitro fertilization (IVF) coupled with single-embryo RNA sequencing. Our highly temporally resolved dataset uncovers an extensive, step-wise remodeling of the embryonic messenger RNA landscape, affecting ∼30% of the total detectable transcripts over a 9-hour time frame. We capture the gradual shift from maternal to embryonic messenger RNAs, successfully identify ribosome biogenesis and translation as hallmarks of EGA, and find previously unidentified gene expression dynamics. We further uncover a set of eight histone demethylating enzymes among the earliest up-regulated EGA genes and leverage our precision-IVF to dissect the transcriptional versus developmental impact of histone H3 lysine-4 trimethylation (H3K4me3) remodeling after fertilization. Our results indicate that precocious removal of H3K4me3 from embryonic chromatin only modestly affects embryonic transcription without perturbing EGA timing, arguing against a major instructive role of precocious remodeling of maternally inherited H3K4me3 after fertilization on genome activation. High-resolution transcriptome mapping coupled with functional perturbations allows us to distinguish direct gene expression effects from general impacts on developmental timing, opening avenues for further quantitative characterization of the impact of epigenome remodeling on embryonic transcription.",crossref,,胚胎基因组激活的高分辨率图谱揭示了转录激活与早熟 H3K4me3 去除的解耦,哺乳动物胚胎基因组激活（EGA）过程中转录组数据缺乏时间分辨率，阻碍了对控制该过程的各种基因调控机制之间功能关系的全面理解。在这里，我们利用精密体外受精 (IVF) 结合单胚胎 RNA 测序，精细剖析了小鼠 EGA 的转录动力学。我们的高度时间分辨率的数据集揭示了胚胎信使 RNA 景观的广泛、逐步的重塑，在 9 小时的时间范围内影响了总可检测转录本的~30%。我们捕获了从母体信使 RNA 到胚胎信使 RNA 的逐渐转变，成功鉴定了核糖体生物发生和翻译作为 EGA 的标志，并发现了以前未识别的基因表达动态。我们进一步在最早上调的 EGA 基因中发现了一组八种组蛋白去甲基化酶，并利用我们的精准 IVF 来剖析受精后组蛋白 H3 赖氨酸 4 三甲基化 (H3K4me3) 重塑的转录与发育影响。我们的结果表明，从胚胎染色质中提前去除 H3K4me3 仅适度影响胚胎转录，而不会干扰 EGA 时间，这反对受精后母系遗传 H3K4me3 的提前重塑对基因组激活的主要指导作用。高分辨率转录组作图与功能扰动相结合，使我们能够区分直接基因表达效应和对发育时间的一般影响，为进一步研究开辟了途径,,f61642ebaa6d2425
"Correction for Pranger et al., Five decades of seasonal phytoplankton succession examined with principal traits—An approach linking composition to function",https://www.pnas.org/doi/abs/10.1073/pnas.2624722123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-07 07:00:00+00:00,10.1073/pnas.2624722123,,,,,,对 Pranger 等人的修正，用主要特征检查了五年的季节性浮游植物演替——一种将组成与功能联系起来的方法,,,1f42398499065185
APOE+ macrophages and POSTN+CAFs form immune-exclusion niche driving immunotherapy resistance in clear-cell renal carcinoma,https://www.science.org/doi/abs/10.1126/sciadv.aed0733?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aed0733,Wenhao Xu,,"Tumor immune barriers (TIBs) are spatially organized stromal-immune niches that restrict lymphocyte entry. To explain persistent immune-checkpoint blockade (ICB) resistance in clear cell renal cell carcinoma (ccRCC), we mapped TIBs and defined a peritumoral variant built from POSTN
                    +
                    cancer-associated fibroblasts (CAFs) interlaced with APOE
                    +
                    tumor-associated macrophages (TAMs). This niche excluded CD8
                    +
                    T cells from tumor cores, and was enriched in poor-prognosis, ICB-refractory patients. Spatial transcriptomics and single-cell profiling showed TIB regions enriched for extracellular-matrix remodeling, immunosuppressive ligand-receptor circuits, and metabolic reprogramming. Mechanistically, tumor-derived TGF-β1 activated CAFs via SMAD signaling, inducing POSTN and recruiting APOE
                    +
                    TAMs through integrin and chemokine axes. TAMs secreted TGF-β1 and VEGFA, amplifying stromal programs and sustaining exclusion. Blocking POSTN reprogrammed macrophages, reduced matrix-mediated suppression, and restored CD8
                    +
                    infiltration. In vivo, POSTN inhibition combined with ICB boosted antitumor immunity, reduced tumor burden, and reversed immunosuppressive infiltration, nominating POSTN-directed strategies to potentiate ICB.",crossref,,APOE+巨噬细胞和POSTN+CAF形成免疫排斥生态位，驱动透明细胞肾癌的免疫治疗耐药性,"肿瘤免疫屏障（TIB）是空间组织的基质免疫生态位，限制淋巴细胞进入。为了解释透明细胞肾细胞癌 (ccRCC) 中持续的免疫检查点阻断 (ICB) 抵抗，我们绘制了 TIB 并定义了从 POSTN 构建的瘤周变异
                    +
                    与 APOE 交错的癌症相关成纤维细胞 (CAF)
                    +
                    肿瘤相关巨噬细胞（TAM）。这个利基市场排除了 CD8
                    +
                    T 细胞来自肿瘤核心，在预后不良、ICB 难治性患者中富集。空间转录组学和单细胞分析显示 TIB 区域富含细胞外基质重塑、免疫抑制配体受体回路和代谢重编程。从机制上讲，肿瘤源性 TGF-β1 通过 SMAD 信号传导激活 CAF，诱导 POSTN 并募集 APOE
                    +
                    TAM 通过整合素和趋化因子轴。 TAM 分泌 TGF-β1 和 VEGFA，放大基质程序并维持排斥。阻断 POSTN 重编程巨噬细胞，减少基质介导的抑制并恢复 CD8
                    +
                    渗透。在体内，POSTN 抑制与 ICB 相结合可增强抗肿瘤免疫力，减轻肿瘤负荷并逆转免疫抑制浸润，从而提名 POSTN 导向的策略来增强 ICB。",,6740a74c46900449
Language-like statistical structure arises in learned signaling: evidence from birdsong,https://www.science.org/doi/abs/10.1126/sciadv.aea3015?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aea3015,Inbal Arnon,,"All languages have statistically coherent subsequences (e.g., words) whose frequency distribution follows a power law. These properties facilitate language learning in humans, making them good candidates for arising through cultural transmission as a way to help faithful transmission across generations. Recently, both properties were found in whale song, which is also culturally transmitted, leading to the strong prediction that they should be found wherever complex sequential signaling is culturally transmitted. Here, we use the same tools used to analyze human data and whale song to reveal that culturally transmitted Bengalese finch song also has statistically coherent subsequences whose distribution follows a power law. We additionally show that statistical coherence increases over development, but the power law is present throughout, suggesting that it reflects a fundamental principle of learned representations. Finding these parallels between evolutionarily distant species illustrates the importance of cultural transmission in shaping communication and suggests that core properties of language arise through convergent evolution.",crossref,,学习信号中出现类似语言的统计结构：来自鸟鸣的证据,所有语言都具有统计上一致的子序列（例如单词），其频率分布遵循幂律。这些特性促进了人类的语言学习，使它们成为通过文化传播产生的良好候选者，从而帮助代际间的忠实传播。最近，在鲸鱼的歌声中发现了这两种特性，鲸鱼的歌声也是通过文化传播的，因此人们强烈预测，只要复杂的顺序信号通过文化传播，它们就应该被发现。在这里，我们使用与分析人类数据和鲸鱼鸣叫相同的工具来揭示文化传播的孟加拉雀鸣声也具有统计上一致的子序列，其分布遵循幂律。我们还表明，统计一致性随着发展而增加，但幂律始终存在，这表明它反映了学习表征的基本原则。发现进化上距离较远的物种之间的这些相似之处说明了文化传播在塑造交流方面的重要性，并表明语言的核心特性是通过趋同进化产生的。,,c8f991411486cc12
Higher-order trade-offs in hypergraph community detection,https://www.science.org/doi/abs/10.1126/sciadv.aef2184?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aef2184,Leto Peel,,"Extending community detection from pairwise networks to hypergraphs introduces fundamental theoretical challenges. Hypergraphs exhibit structural heterogeneity with no direct graph analog: Hyperedges of varying orders can connect nodes across communities in diverse configurations. Crucially, this means that any hypergraph community detection algorithm must make a choice regarding which order or balance of hyperedges it prefers to maintain or split during partitioning. We address these challenges by developing a unified framework for community detection in nonuniform hypergraphs under the hypergraph stochastic block model. We introduce a general signal-to-noise ratio that enables a quantitative analysis of trade-offs unique to higher-order networks, such as which hypergedges we choose to split across communities and how we choose to split them. Building on this framework, we derive a Bethe Hessian operator for nonuniform hypergraphs that provides efficient spectral clustering with principled model selection. We characterize the resulting spectral detectability threshold and compare it to belief propagation limits, showing the methods coincide for uniform hypergraphs but diverge in nonuniform settings. Synthetic experiments confirm our analytical predictions and reveal systematic biases toward preserving higher-order and balanced shape hyperedges. Application to empirical data demonstrates the practical relevance of these higher-order detectability trade-offs in real-world systems.",crossref,,超图社区检测中的高阶权衡,将社区检测从成对网络扩展到超图带来了基本的理论挑战。超图表现出结构异质性，没有直接的图模拟：不同阶的超边可以以不同的配置连接跨社区的节点。至关重要的是，这意味着任何超图社区检测算法都必须在分区期间选择维持或分割超边的顺序或平衡。我们通过在超图随机块模型下开发一个用于非均匀超图中社区检测的统一框架来解决这些挑战。我们引入了通用的信噪比，可以对高阶网络特有的权衡进行定量分析，例如我们选择在社区之间划分哪些超边缘以及我们选择如何划分它们。在此框架的基础上，我们推导了用于非均匀超图的 Bethe Hessian 算子，该算子通过有原则的模型选择提供高效的谱聚类。我们描述了所得的光谱可检测性阈值并将其与置信传播极限进行比较，表明这些方法对于均匀超图是一致的，但在非均匀设置中有所不同。综合实验证实了我们的分析预测，并揭示了保留高阶和平衡形状超边的系统偏差。经验数据的应用证明了这些高阶可检测性权衡在现实世界系统中的实际相关性。,,3adf2629076f36bd
Interaction-driven flat band and charge order in Fe5GeTe2,https://www.science.org/doi/abs/10.1126/sciadv.aeg5930?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aeg5930,Shuolong Yang,,"Flat electronic bands enable fascinating emergent phenomena such as superconductivity and charge orders. A prevailing approach to realizing flat bands is to engineer lattice geometric constraints in twisted or kagome-like materials. An alternative approach is to utilize purely electronic-interaction-driven flat bands, yet a fundamental challenge is that extreme flatness requires ultrastrong interaction strength, which often leads to incoherent states. Here we demonstrate the concurrent formation of an interaction-driven flat band at the Fermi level and a
                    
                      
                        
                          
                            3
                          
                          ×
                          
                            3
                          
                          R
                          30
                          °
                        
                      
                    
                    charge order in a van der Waals magnet Fe
                    5
                    GeTe
                    2
                    using high-resolution angle-resolved photoemission spectroscopy. This charge order is manifested by band folding within 30 meV below the Fermi level, with its nesting driven by flat bands. The presence of this flat band throughout the Brillouin zone and the logarithmic temperature dependence of its spectral weight suggest a phenomenological Kondo-like, coherent Fermi liquid emerging from strong correlations. Our work establishes a paradigm where an interaction-driven flat band promotes large-scale electronic ordering.",crossref,,Fe5GeTe2 中相互作用驱动的平带和电荷顺序,"平坦的电子能带使超导和电荷有序等令人着迷的新兴现象成为可能。实现平带的一种流行方法是在扭曲或类似 kagome 的材料中设计晶格几何约束。另一种方法是利用纯粹的电子相互作用驱动的平坦带，但一个根本的挑战是极端平坦需要超强的相互作用强度，这通常会导致不相干的状态。在这里，我们演示了费米能级上相互作用驱动的平带的同时形成和
                    
                      
                        
                          
                            3
                          
                          ×
                          
                            3
                          
                          右
                          30
                          °
                        
                      
                    
                    范德华磁铁 Fe 中的电荷顺序
                    5
                    锗碲
                    2
                    使用高分辨率角分辨光电子能谱。这种电荷顺序表现为费米能级以下 30 meV 内的能带折叠，其嵌套由平带驱动。整个布里渊区中存在的这个平带及其光谱权重的对数温度依赖性表明，现象学上类似近藤的相干费米液体是从强相关性中出现的。我们的工作建立了一个范例，其中交互驱动",,c528d5bf8cbbd5e3
Neural competition between prefrontal and auditory cortex constrains novel sound strategy learning,https://www.science.org/doi/abs/10.1126/sciadv.aeb3005?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aeb3005,Robert C. Liu,,"In nature, animals learn to replace predisposed behaviors with new strategies, yet the neural constraints on these transitions are unclear. Using an ethological search task in mice, we reveal medial prefrontal cortical (mPFC) neural correlates of a predisposed win-stay strategy that decays as animals learn to follow a more reliable auditory cue. Auditory cortex (ACx) activity predicts correct trial-by-trial sound-guided search, even on day one of training. This prognostic coding strengthens with learning and emerges from suppressed spiking, most pronounced in neurons tuned laterally to the cue’s spectrum. Chemogenetic disruption reveals ACx contributions to improving performance. Unexpectedly, the global silencing of mPFC accelerates successful usage of sound-tracking, contrary to its canonical role in flexible or stimulus-dependent behavior. Instead, a decentralized multiexpert competition model best predicts behavior and causal perturbations. These findings suggest that mPFC implements a default strategy based on prior knowledge, which actively hinders the expression of more efficient strategies.",crossref,,前额叶和听觉皮层之间的神经竞争限制了新的声音策略学习,在自然界中，动物学会用新的策略取代预先形成的行为，但这些转变的神经限制尚不清楚。通过对小鼠进行行为学搜索任务，我们揭示了内侧前额叶皮层（mPFC）与预先获胜策略的神经相关性，当动物学会遵循更可靠的听觉线索时，这种策略就会减弱。即使在训练的第一天，听觉皮层 (ACx) 活动也能预测正确的逐次试验声音引导搜索。这种预后编码随着学习的进行而增强，并从抑制的尖峰中出现，在横向调节到提示频谱的神经元中最为明显。化学遗传学破坏揭示了 ACx 对提高性能的贡献。出乎意料的是，mPFC 的整体沉默加速了声音追踪的成功使用，这与其在灵活或刺激依赖行为中的典型作用相反。相反，分散的多专家竞争模型可以最好地预测行为和因果扰动。这些发现表明，mPFC 实施了基于先验知识的默认策略，这积极阻碍了更有效策略的表达。,,ff31cf3997d4275b
Erratum for the Research Article “Forecast attribution reveals enhanced heat mortality from climate change in British Columbia heatwave” by C.Y. Shapland et al.,https://www.science.org/doi/abs/10.1126/sciadv.aej3478?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aej3478,,,,,,C.Y. 研究文章“预测归因揭示了不列颠哥伦比亚省热浪中气候变化导致的热死亡率增加”的勘误表沙普兰等人。,,,13e0b297b919afa9
3D genome organization in tissue regeneration involves long-range chromatin loops,https://www.science.org/doi/abs/10.1126/sciadv.aea8281?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aea8281,Montserrat Corominas,,"The three-dimensional (3D) organization of the genome plays a fundamental role in gene expression regulation, yet how changes in genome architecture influence transcriptional responses during tissue regeneration remains poorly understood. Here, we used Hi-C to profile 3D chromatin conformation during
                    Drosophila
                    wing imaginal disc regeneration. We found that, although compartments and topologically associating domains (TADs) are largely maintained, regeneration is accompanied by reduced compartmentalization and decreased boundary insulation. We identified three long-range chromatin loops with increased contact frequency during regeneration. Targeted deletion of their anchors revealed that these loops are essential for proper disc regeneration but dispensable for normal wing development. Furthermore, disruption of any of these loops resulted in convergent changes in both gene expression and H3K4me1 3D environment, suggesting their coordinated activity during regeneration. These findings provide functional evidence that 3D genome architecture actively contributes to the regenerative process.",crossref,,组织再生中的 3D 基因组组织涉及长程染色质环,"基因组的三维 (3D) 组织在基因表达调控中发挥着重要作用，但基因组结构的变化如何影响组织再生过程中的转录反应仍知之甚少。在这里，我们使用 Hi-C 来分析 3D 染色质构象
                    果蝇
                    翼成虫盘再生。我们发现，尽管隔室和拓扑关联域（TAD）在很大程度上得到维持，但再生伴随着隔室化和边界绝缘的减少。我们确定了再生过程中接触频率增加的三个长程染色质环。有针对性地删除它们的锚表明，这些环对于椎间盘的正确再生至关重要，但对于正常的翅膀发育来说却是可有可无的。此外，任何这些环的破坏都会导致基因表达和 H3K4me1 3D 环境的收敛变化，表明它们在再生过程中协调活动。这些发现提供了 3D 基因组结构积极促进再生过程的功能证据。",,985a4aef228d114b
"Submillennial timescales of eruptible rhyolite magma: Converging evidence from Aira Caldera, Japan",https://www.science.org/doi/abs/10.1126/sciadv.aea2075?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.aea2075,Nobuo Geshi,,"Recent studies debate whether caldera-forming silicic magma is primarily stored in a crystal-poor, eruptible state for &gt;100,000 years (kyr) (“warm storage”) or exists as a crystal-rich “mush” with defrosting events causing brief periods (&lt;1 kyr) of eruptibility (“cold storage”). To address this, we examined Aira Caldera (Japan), where the 400–cubic kilometer Aira-Tanzawa (AT) eruption (30,000 years ago) was preceded by three smaller eruptions over 3.5 kyr. All eruptions consist of roughly similar high-silica rhyolite stored at comparable depths (75 to 175 megapascals). Diffusion modeling in quartz and plagioclase is consistent and gives short residence times (&lt;1 to 2.5 kyr) for all eruptions with no progressive increase up-section. The AT eruption also shows signs of hotter, less evolved magma and higher lithium concentrations, possibly indicating greater mush rejuvenation by a hotter fluid-rich recharge. We suggest that the 400–cubic kilometer AT magma was eruptible for less than 1 kyr, consistent with the hypothesis that silicic magmas are primarily held in cold storage with brief periods of eruptibility.",crossref,,可喷发流纹岩浆的亚千年时间尺度：来自日本姫良火山口的汇聚证据,"最近的研究争论的是，形成火山口的硅质岩浆是否主要以贫晶体、可喷发的状态储存>100,000年（kyr）（“热储存”），还是以富含晶体的“糊状物”存在，解冻事件导致短暂（<1 kyr）的喷发（“冷储存”）。为了解决这个问题，我们研究了Aira Caldera（日本），在400立方公里的Aira-Tanzawa (AT)喷发（30,000年前）之前，发生了三次超过3.5 kyr的较小喷发。所有喷发均由大致相似的高硅流纹岩组成，储存在相当的深度（75 至 175 兆帕）。石英和斜长石的扩散模型是一致的，并且所有喷发的停留时间都很短（<1 至 2.5 kyr），没有逐渐增加的上断面。 AT喷发还显示出更热、演化程度更低的岩浆和更高的锂浓度的迹象，这可能表明由于更热的富含流体的补给而导致了更大的糊状再生。我们认为，400 立方公里的 AT 岩浆喷发时间不到 1 kyr，这与硅质岩浆主要保存在冷库中并具有短暂喷发期的假设一致。",,bab2fea268cffd1e
Gaseous liquid nitrogen–assisted cryo-printing strategies for challenging volumetric anisotropic tissues fabrication,https://www.science.org/doi/abs/10.1126/sciadv.adz1325?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.adz1325,Mian Wang,,"Engineering physiologically relevant anisotropic tissues remains a major challenge due to limitations in replicating native structural cues across complex geometries. Here, we developed a cryogenic extrusion bioprinting platform by precisely guiding ice crystal growth to achieve centimeter-scale anisotropic constructs, even with ultrasoft, low-viscosity inks (2% weight/volume GelMA). This approach enables the fabrication of anatomically matched, patient-specific constructs with tunable anisotropy, including bone graft substitutes and osteoporotic disease models. To overcome the height constraints of cryo-printing, we further developed cryo-assembly and LEGO-assembly strategies that allow integration of anisotropic units while maintaining continuous internal alignment. In vivo studies across wound healing, cranial defect, and femoral defect models validated that these anisotropic cues drive spatially guided cell migration, extracellular matrix (ECM) remodeling, and tissue site-specific regeneration, as evidenced by the ECM deposition. Our platform offers a scalable, clinically adaptable solution for engineering structurally and functionally relevant tissues, redefining the boundaries of anisotropic soft tissue fabrication.",crossref,,气态液氮辅助冷冻打印策略挑战体积各向异性组织制造,由于在复杂几何形状中复制天然结构线索的局限性，设计生理相关的各向异性组织仍然是一个重大挑战。在这里，我们开发了一种低温挤出生物打印平台，通过精确引导冰晶生长来实现厘米级的各向异性结构，甚至使用超软、低粘度墨水（2%重量/体积的 GelMA）。这种方法能够制造解剖学上匹配的、具有可调各向异性的患者特异性结构，包括骨移植替代品和骨质疏松疾病模型。为了克服冷冻打印的高度限制，我们进一步开发了冷冻组装和乐高组装策略，允许集成各向异性单元，同时保持连续的内部对齐。伤口愈合、颅骨缺损和股骨缺损模型的体内研究证实，这些各向异性信号驱动空间引导的细胞迁移、细胞外基质 (ECM) 重塑和组织部位特异性再生，如 ECM 沉积所证明的那样。我们的平台为工程结构和功能相关组织提供了可扩展、临床适应性强的解决方案，重新定义了各向异性软组织制造的边界。,,bb6ad38cb95a694d
Continuous contributions of the dorsolateral striatum to movement initiation and execution,https://www.science.org/doi/abs/10.1126/sciadv.adt2097?af=R,,AAAS: Science Advances: Table of Contents,2026-08-07 07:00:00+00:00,10.1126/sciadv.adt2097,Jianing Yu,,"Spikes in the dorsolateral striatum (DLS) of the basal ganglia (BG) correlate with forelimb and whole-body movements, but the extent to which they contribute to movement remains unclear. Using behavior-timed optogenetic inhibition in rats performing a lever-release reaction-time task, we found that DLS photoinhibition delayed the initiation of forelimb reaching and lever release; when delivered during ongoing reaching, it also interrupted execution. Inhibition during reward retrieval impaired locomotion, especially turning, reducing movement speed and resulting in less efficient trajectories. By contrast, inhibition before the reward-triggering nose poke had little effect despite substantial preceding DLS activity. These effects were accompanied by bidirectional changes in firing rates in the substantia nigra pars reticulata, a BG output nucleus, and were much weaker when the dorsomedial striatum was perturbed. Together, these findings suggest that execution of many, but not all, learned movement patterns depends continuously on DLS activity.",crossref,,背外侧纹状体对运动启动和执行的持续贡献,基底神经节（BG）背外侧纹状体（DLS）中的尖峰与前肢和全身运动相关，但它们对运动的贡献程度仍不清楚。在执行杠杆释放反应时间任务的大鼠中使用行为定时光遗传学抑制，我们发现 DLS 光抑制延迟了前肢到达和杠杆释放的启动；当在持续到达期间传递时，它也会中断执行。奖励检索过程中的抑制会损害运动，尤其是转弯，降低运动速度并导致轨迹效率降低。相比之下，尽管之前有大量的 DLS 活动，但在奖励触发鼻子戳之前进行抑制几乎没有效果。这些效应伴随着黑质网状部（BG 输出核）放电率的双向变化，并且当背内侧纹状体受到干扰时，这些效应要弱得多。总之，这些发现表明，许多（但不是全部）习得的运动模式的执行持续依赖于 DLS 活动。,,7a1d098bea8f3953
