title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Refined PEMEL operation of hydrogen-integrated islanded microgrid via penalized sensitivity region-based robust optimization,https://www.sciencedirect.com/science/article/pii/S0306261926011219?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-17 00:00:00+00:00,10.1016/j.apenergy.2026.128465,Rahman Daiyan,,"Distributed renewable generators are essential for islanded microgrids (IMGs), yet their intermittency and uncertainty may increase operating costs and induce frequency and voltage issues. Proton exchange membrane electrolyzers (PEMELs) as a controllable demand-side resource can consume surplus renewables and produce green hydrogen. However, existing PEMEL models rely on the assumption of fixed conversion rate or lack physics-grounded characterization of device-level behaviors in power grid operation. Meanwhile, conventional IMG operation focuses on keeping operating constraints and ignores robustness on objectives against uncertainties, while hydrogen demand is not treated as an explicit uncertainty source. To address these gaps, this paper proposes a refined PEMEL operation method for a hydrogen-integrated IMG via new penalized sensitivity region based robust optimization (PSRRO). First, a power-responsive PEMEL model is developed to capture nonlinear device-level characteristics driven by current density. Second, a PSRRO method is proposed to optimize IMG operation under multi-dimensional uncertainties of renewable generation, electrical load, and hydrogen demand. Lastly, an efficient solution algorithm is developed to reduce computational burdens and enhance the applicability of the PSRRO method. Numerical results verify that the proposed method can achieve robust performance by keeping both narrow objective variations and operating constraints against multi-dimensional uncertainties, with high computing efficiency for practical use.",openalex,,基于惩罚敏感区域的鲁棒优化氢集成孤岛微电网的精细化PEMEL运行,分布式可再生能源发电机对于孤岛微电网（IMG）至关重要，但其间歇性和不确定性可能会增加运营成本并引发频率和电压问题。质子交换膜电解槽（PEMEL）作为一种可控的需求侧资源，可以消耗剩余的可再生能源并生产绿色氢气。然而，现有的 PEMEL 模型依赖于固定转换率的假设，或者缺乏电网运行中设备级行为的基于物理的表征。同时，传统的IMG操作侧重于保持操作约束，忽略了目标对不确定性的鲁棒性，而氢气需求并未被视为明确的不确定性源。为了解决这些差距，本文提出了一种通过新的基于惩罚敏感区域的鲁棒优化（PSRRO）的氢集成 IMG 的改进 PEMEL 操作方法。首先，开发了功率响应 PEMEL 模型来捕获由电流密度驱动的非线性器件级特性。其次，提出了一种PSRRO方法，用于在可再生能源发电、电力负荷和氢气需求的多维不确定性下优化IMG运行。最后，开发了一种有效的求解算法来减少计算负担并增强PSRRO方法的适用性。数值结果验证了该方法能够在保持狭窄的客观变化和针对多维不确定性的操作约束的情况下实现稳健的性能，并且在实际使用中具有较高的计算效率。,,dbf15d9879c56ab9
Electrochemical Nitrate Reduction with Low-Index Cu Single Crystals: Selectivity Trends in Alkaline Solution,https://pubs.acs.org/doi/10.1021/jacs.6c05147,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-17 00:00:00+00:00,10.1021/jacs.6c05147,Joseph S. DuChene,,"Electrochemical nitrate (NO3-) reduction is a promising pathway toward the production of ammonia (NH3). While copper (Cu) electrodes are commonly used for this reaction, the influence of Cu surface structure on reaction selectivity is poorly understood. Here, we performed electrochemical NO3- reduction in alkaline electrolytes with Cu(100), Cu(110), and Cu(111) single-crystal electrodes and quantified the product distributions across a range of applied potentials. Our systematic study of electrocatalytic NO3- reduction demonstrated that the Cu(100) and Cu(110) surfaces exhibited similar selectivity and rates for NH3 production, but the Cu(100) surface provided >95% Faradaic efficiency toward NH3 over the broadest range of applied potentials. In contrast, the Cu(111) surface was significantly less selective for NH3 production. Further comparing the electrochemical behavior of Cu single crystals to their corresponding product distributions revealed that nitrite (NO2-) reduction voltammograms were strong predictors of electrocatalytic performance for all three low-index Cu surfaces in alkaline electrolytes. Quantum mechanical calculations indicate that the Cu(100) surface exhibits the lowest potential-determining step for NO3- reduction to NH3, supporting our experimental findings. Detailed analysis of metal-adsorbate interactions also revealed the role of Cu surface structure in stabilizing key reaction intermediates to promote selective NH3 production. Our combined experimental and computational study establishes electrocatalytic selectivity of low-index Cu facets for NH3 synthesis and offers practical guidelines for the design of Cu-based electrocatalysts capable of selective electrochemical NO3- reduction in alkaline solutions.",pubmed,,低折射率铜单晶电化学硝酸盐还原：碱性溶液中的选择性趋势,电化学硝酸盐（NO3-）还原是生产氨（NH3）的一种有前景的途径。虽然铜 (Cu) 电极常用于该反应，但人们对 Cu 表面结构对反应选择性的影响知之甚少。在这里，我们使用 Cu(100)、Cu(110) 和 Cu(111) 单晶电极在碱性电解质中进行电化学 NO3-还原，并量化了一系列施加电位下的产物分布。我们对电催化 NO3 还原的系统研究表明，Cu(100) 和 Cu(110) 表面对 NH3 产生表现出相似的选择性和速率，但 Cu(100) 表面在最广泛的应用电位范围内对 NH3 提供 >95% 的法拉第效率。相比之下，Cu(111) 表面对 NH3 生成的选择性明显较低。进一步比较铜单晶的电化学行为及其相应的产物分布表明，亚硝酸盐 (NO2-) 还原伏安图是碱性电解质中所有三种低指数铜表面电催化性能的有力预测指标。量子力学计算表明，Cu(100) 表面表现出 NO3 还原为 NH3 的最低电位决定步骤，支持了我们的实验结果。对金属-吸附物相互作用的详细分析还揭示了 Cu 表面结构在稳定关键反应中间体以促进选择性 NH3 生产中的作用。我们的实验和计算相结合的研究确定了低指数铜面对 NH3 sy 的电催化选择性,,3085ea593626b7e5
Integrity-first control of direct air capture systems under carbon certifiability constraints,https://www.sciencedirect.com/science/article/pii/S0306261926010846?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-17 00:00:00+00:00,10.1016/j.apenergy.2026.128430,Ahmet Çakanel,,,,,碳可验证性约束下直接空气捕获系统的完整性优先控制,,,700ea060103bdb97
Meta-cognitive AutoEvo control for residential HVAC: A cascaded physics-informed HDeePC-MPC framework with bounded self-reconfiguration,https://www.sciencedirect.com/science/article/pii/S0306261926011001?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-17 00:00:00+00:00,,Zhen Li,,,,,用于住宅 HVAC 的元认知 AutoEvo 控制：具有有限自重构功能的级联物理信息 HDeePC-MPC 框架,,,4949d78d3d7a88af
Geopolitical conflict and firms’ energy transition: A quasi-natural experiment from the Russia–Ukraine conflict,https://www.sciencedirect.com/science/article/pii/S0301421526004258?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-17 00:00:00+00:00,10.1016/j.enpol.2026.115491,Dongyang Zhang,,,,,地缘政治冲突与企业能源转型：俄罗斯-乌克兰冲突的准自然实验,,,fb289dfecd6bd6f1
Connecting Europe through hydrogen: Cost allocation analysis of cross-border pipeline coalitions under varying subsidy policies,https://www.sciencedirect.com/science/article/pii/S030142152600426X?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-17 00:00:00+00:00,10.1016/j.enpol.2026.115492,Tamás Solymosi,,,,,氢能连接欧洲：不同补贴政策下跨境管道联盟的成本分配分析,,,d2ec2f2c85a0dcd8
"Why pain hurts more when we’re lonely, and the myth of original sin: Books in brief",https://www.nature.com/articles/d41586-026-02264-3,,Nature,2026-07-17 00:00:00+00:00,10.1038/d41586-026-02264-3,Andrew Robinson,,Andrew Robinson reviews five of the best science picks. Andrew Robinson reviews five of the best science picks.,nature_html,,为什么当我们孤独时痛苦会更痛，以及原罪的神话：书籍简介,安德鲁·罗宾逊回顾了五个最佳科学精选。安德鲁·罗宾逊回顾了五个最佳科学精选。,,d36d743701456c4c
Assessing state biodiversity conservation planning and large-scale wind and solar energy development in the United States,https://www.sciencedirect.com/science/article/pii/S0301421526004465?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-17 00:00:00+00:00,10.1016/j.enpol.2026.115512,Rebecca R. Hernandez,,"The accelerating rollout of large-scale wind and photovoltaic solar (LSWS; >1 MW) projects raises key questions about how to balance the indirect impacts from renewable energy expansion with biodiversity conservation. In the United States, biodiversity conservation is, in part, operationalized through State Wildlife Action Plans (SWAPs), yet the extent to which these plans anticipate and guide LSWS development remains unclear. Using a keyword-assisted qualitative content analysis, we evaluate how LSWS-related threats and conservation opportunities are represented in SWAPs. Further, we use a GIS-based overlay analysis to quantify overlap between spatially explicit conservation priorities (‘Conservation Opportunity Areas’ or COAs) and areas indirectly impacted by current and projected LSWS buildout. To capture potential indirect impacts from LSWS, we apply technology-specific and project-level buffers and assess spatial overlap with SWAP-designated COAs under two land-use scenarios. We find misalignment between conservation opportunities identified in SWAPs and the trajectory of LSWS buildout. Across SWAPs, 80% identify at least one LSWS-related biodiversity threat, but 17 plans identify no LSWS-related conservation opportunity. The most common conservation opportunity identified in SWAPs is the need for additional research. Spatial analyses reveal that areas indirectly impacted by LSWS may expand rapidly, reaching more than 440,000 km 2 by 2045. Land-cover analyses show that LSWS–COA overlap occurs primarily in natural habitat and agricultural lands. States with the highest projected overlap, including Iowa, Michigan, and Montana identify few actionable conservation opportunities. These findings stress the necessity of early, coordinated LSWS planning to align LSWS and biodiversity conservation aims.",openalex,,评估美国州生物多样性保护规划和大规模风能和太阳能开发,"大型风能和光伏太阳能（LSWS；>1 MW）项目的加速推出提出了如何平衡可再生能源扩张与生物多样性保护带来的间接影响的关键问题。在美国，生物多样性保护部分是通过州野生动物行动计划 (SWAP) 来实施的，但这些计划在多大程度上预测和指导 LSWS 的发展仍不清楚。使用关键字辅助的定性内容分析，我们评估了 SWAP 中如何体现 LSWS 相关威胁和保护机会。此外，我们使用基于 GIS 的叠加分析来量化空间上明确的保护优先事项（“保护机会区域”或 COA）与受当前和预计 LSWS 建设间接影响的区域之间的重叠。为了捕捉 LSWS 的潜在间接影响，我们应用了特定技术和项目级别的缓冲区，并评估了两种土地利用情景下与 SWAP 指定的 COA 的空间重叠。我们发现全部门计划中确定的保护机会与 LSWS 建设轨迹之间存在偏差。在全部门计划中，80% 的计划至少确定了一种与 LSWS 相关的生物多样性威胁，但 17 个计划没有确定与 LSWS 相关的保护机会。全部门方案中确定的最常见的保护机会是需要进行额外的研究。空间分析表明，受 LSWS 间接影响的区域可能会迅速扩大，到 2045 年将达到 440,000 km 2 以上。土地覆盖分析表明，LSWS-COA 重叠主要发生在自然栖息地和农田中。最高的州",,93537b2a17388d0c
Balancing climate ambition and price stability: The case of South Africa’s carbon tax,https://www.sciencedirect.com/science/article/pii/S0301421526004179?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-17 00:00:00+00:00,,Abraham Lartey,,,,,平衡气候目标和价格稳定：南非碳税案例,,,a82283f7cf88ff69
Coupling Photochromism and Charge Transport in π-Extended Arylazo Oligothiophenes and Oligothienoacenes,https://pubs.acs.org/doi/10.1021/jacs.6c06319,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-17 00:00:00+00:00,10.1021/jacs.6c06319,Francesca Di Maria,,"Developing photoresponsive molecular materials that couple efficient charge transport with robust photoswitching remains challenging because structural features enhancing one function often compromise the other. In this study, two homologous series of arylazo oligothiophenes and oligothienoacenes-in which an azo photoswitch is directly conjugated to a π-extended thiophenic scaffold-were systematically investigated. Ultraviolet-visible (UV-vis) spectroscopy combined with theoretical calculations shows that, in solution, π-extension enables E → Z photoisomerization using visible light but concurrently lowers the barrier for thermal Z → E back-conversion by activating rotational isomerization pathways. Aryl fluorination counteracts this effect by strengthening intramolecular S(n)···π interactions, extending the Z-isomer half-life from minutes to hours. In the solid state, π-extension promotes dense intermolecular packing that inhibits photoisomerization. Introduction of a bulky trityl group reduces packing density, as revealed by single-crystal analysis, restoring E ⇆ Z photochromism in crystalline thin films and inducing a crystalline-to-amorphous transformation, as evidenced by X-ray diffraction (XRD) and microscopic analysis. The resulting light-driven molecular and morphological reorganization enables reversible, light-induced modulation of electrical conductivity in two-contact planar devices. Space-charge-limited-current measurements show that conductivity changes correlate with isomer-dependent electron mobility properties. Overall, these findings establish π-extended azo-thiophene scaffolds as a versatile platform to couple photochromism and morphological reorganization with charge transport phenomena.",pubmed,,π-扩展芳基偶氮低聚噻吩和低聚噻吩并苯中光致变色和电荷传输的耦合,开发将有效的电荷传输与强大的光开关结合起来的光响应分子材料仍然具有挑战性，因为增强一种功能的结构特征通常会损害另一种功能。在这项研究中，系统地研究了芳基偶氮低聚噻吩和低聚噻吩并苯的两个同源系列，其中偶氮光开关直接缀合到π-延伸的噻吩支架上。紫外可见 (UV-vis) 光谱与理论计算相结合表明，在溶液中，π-延伸使可见光下的 E → Z 光异构化成为可能，同时通过激活旋转异构化途径降低了热 Z → E 反向转换的障碍。芳基氟化通过加强分子内 S(n)·π 相互作用来抵消这种效应，将 Z 异构体的半衰期从几分钟延长到几小时。在固态下，π-延伸促进分子间密集堆积，从而抑制光异构化。单晶分析表明，引入大体积的三苯甲基会降低堆积密度，恢复晶体薄膜中的 E ⇆ Z 光致变色性，并诱导晶体向非晶态转变，如 X 射线衍射 (XRD) 和显微分析所证明的那样。由此产生的光驱动分子和形态重组能够在两接触平面器件中实现可逆的、光诱导的电导率调制。空间电荷限制电流测量表明，电导率变化与异构体依赖性电子迁移率特性相关。总的来说，这些发现建立了 π 扩展,,afbae188a08c70c4
Multicenter Electronic Interactions Driving Active Phase Formation in NiFe-MOFs for Anion-Exchange Membrane Water Electrolysis,https://pubs.acs.org/doi/10.1021/jacs.6c09107,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-17 00:00:00+00:00,10.1021/jacs.6c09107,Yu Tang,,"Multimetal doping is widely employed to enhance oxygen evolution reaction electrocatalysis; however, the underlying mechanism remains poorly understood due to the complex interplay. Herein, we rationally integrate rare-earth Ce and transition-metal Ru into NiFe-MOFs (Ce,Ru-NiFe-MOFs) to achieve orbital complementarity between localized 4f and delocalized 4d states, thereby enabling a fundamentally distinct electronic regulation strategy beyond conventional charge transfer. This coupling effect fundamentally alters the dynamic evolution of the catalyst by accelerating the transformation of NiFe-MOFs into active NiFeOOH species. We further demonstrate that Ce/Ru codoping induces oxygen-bridged multicenter orbital coupling (3d-4d-4f), as evidenced by soft- and hard-X-ray absorption spectroscopy and aberration-corrected high-angle annular dark-field scanning transmission electron microscopy, together with density functional theory calculations, thereby establishing nonadditive electronic interactions and multilevel electron-transfer pathways. Consequently, the reconstructed catalyst exhibits an optimized electronic structure with enhanced OH- adsorption, suppressed proton-induced corrosion, and reduced energy barrier for the rate-determining step. Therefore, the catalyst delivers an overpotential of 199 mV at 10 mA cm-2 and outstanding durability exceeding 1600 h at 400 mA cm-2. Additionally, when integrated into an anion-exchange membrane water electrolysis system, it achieves a low cell voltage of 1.747 V at 1000 mA cm-2 (meeting the U.S. DOE 2026 target) and maintains stable operation for over 95 h at 500 mA cm-2. This work establishes a clear mechanistic framework linking orbital-level coupling, reconstruction kinetics, and catalytic performance, and provides a general design principle for engineering advanced electrocatalysts via multicenter orbital interactions.",pubmed,,多中心电子相互作用驱动阴离子交换膜水电解 NiFe-MOF 中活性相的形成,"多金属掺杂被广泛用于增强析氧反应的电催化；然而，由于复杂的相互作用，其根本机制仍然知之甚少。在此，我们将稀土Ce和过渡金属Ru合理地整合到NiFe-MOFs（Ce,Ru-NiFe-MOFs）中，以实现局域4f和离域4d态之间的轨道互补，从而实现超越传统电荷转移的根本不同的电子调节策略。这种耦合效应通过加速 NiFe-MOF 转化为活性 NiFeOOH 物质，从根本上改变了催化剂的动态演化。我们进一步证明，Ce/Ru共掺杂诱导氧桥多中心轨道耦合（3d-4d-4f），如软和硬X射线吸收光谱和像差校正高角度环形暗场扫描透射电子显微镜以及密度泛函理论计算所证明，从而建立非加性电子相互作用和多级电子转移途径。因此，重构的催化剂表现出优化的电子结构，增强了 OH 吸附，抑制了质子诱发的腐蚀，并降低了速率决定步骤的能垒。因此，该催化剂在 10 mA cm-2 下具有 199 mV 的过电势，在 400 mA cm-2 下具有超过 1600 小时的出色耐久性。此外，当集成到阴离子交换膜水电解系统中时，它在1000 mA cm-2下可实现1.747 V的低电池电压（满足美国能源部2026年目标）并保持稳定",,3c1eae7b06c00b31
Improved Pb-Sn Perovskite Solar Cells through Additive Engineering with Phenethylammonium Halides,https://pubs.acs.org/doi/10.1021/acsenergylett.6c00858,,ACS Energy Letters: Latest Articles (ACS Publications),2026-07-17 00:00:00+00:00,10.1021/acsenergylett.6c00858,Stefaan De Wolf,,,,,通过苯乙基卤化铵增材工程改进铅锡钙钛矿太阳能电池,,,76ac7285e4e86955
Bio-Inspired Edge Intelligence: Pathways to Ultra-Low Energy Perovskite Synaptic Devices,https://pubs.acs.org/doi/10.1021/acsenergylett.6c01514,,ACS Energy Letters: Latest Articles (ACS Publications),2026-07-17 00:00:00+00:00,10.1021/acsenergylett.6c01514,Chu-Chen Chueh,,,,,仿生边缘智能：超低能量钙钛矿突触器件的途径,,,18effe703be4fa81
