title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
A Repurposed S -Adenosyl- l -Methionine Synthetase Mediates Cytidyl–Cyclitol Natural Product Assembly,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c11487/5283222/A-Repurposed-S-Adenosyl-l-Methionine-Synthetase,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-08-21 00:00:00+00:00,10.1021/jacs.6c11487,Ikuro Abe,,"Abstract Nucleoside natural products exhibit diverse chemical architectures and potent biological activities, yet the biosynthetic strategies that generate their structural diversity remain incompletely understood. Here, we elucidate the early stage biosynthetic pathway of the cytidyl–cyclitol natural product K-563 and its derivatives. The cyclitol component is generated by the myo-inositol-1-phosphate synthase (MIPS) family enzyme KesM and is subsequently coupled to the cytidine moiety by KesL using cytidine 5′-triphosphate (CTP), followed by further modifications catalyzed by the phosphatase KesI and the unique dehydrogenase complex KesJ/KesK. The X-ray crystal structure and mutagenesis analyses reveal that KesL adopts the canonical fold of S-adenosyl-l-methionine (SAM) synthetases, which catalyze the adenosylation of l-methionine with adenosine 5′-triphosphate (ATP) in primary metabolism, while the KesL active site is extensively remodeled to accept the cyclitol phosphate with CTP as an atypical substrate pair, thereby generating the cytidyl–cyclitol core structure. This work not only expands the chemical logic of nucleoside biosynthesis but also demonstrates how the SAM synthetase-like protein scaffold is repurposed to catalyze an unusual nucleoside transfer reaction for specialized secondary metabolite assembly.",crossref,,重新利用的 S-腺苷-l-甲硫氨酸合成酶介导胞苷-环醇天然产物组装,摘要 核苷天然产物表现出多种化学结构和有效的生物活性，但产生其结构多样性的生物合成策略仍不完全清楚。在这里，我们阐明了胞苷环醇天然产物 K-563 及其衍生物的早期生物合成途径。环醇成分由肌醇 1-磷酸合酶 (MIPS) 家族酶 KesM 生成，随后使用胞苷 5'-三磷酸 (CTP) 通过 KesL 与胞苷部分偶联，然后在磷酸酶 KesI 和独特的脱氢酶复合物 KesJ/KesK 的催化下进行进一步修饰。 X射线晶体结构和诱变分析表明，KesL采用S-腺苷-l-蛋氨酸（SAM）合成酶的经典折叠，在初级代谢中催化L-蛋氨酸与5'-三磷酸腺苷（ATP）的腺苷化，而KesL活性位点被广泛重塑以接受以CTP为非典型底物对的环醇磷酸盐，从而生成胞苷-环醇核心结构。这项工作不仅扩展了核苷生物合成的化学逻辑，而且还展示了如何重新利用 SAM 合成酶样蛋白质支架来催化特殊的次级代谢物组装的不寻常的核苷转移反应。,,ea30d0f941975d09
Distributed adversarial learning for parallel computational strategies in intelligent power system control optimization,https://www.sciencedirect.com/science/article/pii/S0306261926013267?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128670,Huinan Yang,,,,,智能电力系统控制优化中并行计算策略的分布式对抗学习,,,a4178a92ded0626b
Mechanism-guided graph learning for carbon border policy evaluation in interconnected european electricity markets,https://www.sciencedirect.com/science/article/pii/S0306261926013395?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128683,Zhu Han,,,,,互联欧洲电力市场碳边界政策评估的机制引导图学习,,,ed1485d39ade85e1
"A smart humidity-control window for moisture management and energy saving: System design, modeling and validation in tropical regions",https://www.sciencedirect.com/science/article/pii/S0306261926013607?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128704,Jinyue Yan,,,,,用于湿度管理和节能的智能湿度控制窗：热带地区的系统设计、建模和验证,,,1a6537e3df7a16de
Exploiting convexity of neural networks in dynamic operating envelope optimization for distributed energy resources,https://www.sciencedirect.com/science/article/pii/S0306261926012353?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128579,Zhaoyu Wang,,,,,利用神经网络的凸性进行分布式能源动态运行包络线优化,,,01c4a906be29a7c1
Towards the integration of remote renewable energy hubs with CCUS chain for a future energy system: the Belgian case,https://www.sciencedirect.com/science/article/pii/S0306261926010822?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128428,Damien Ernst,,,,,将远程可再生能源中心与 CCUS 链整合以构建未来能源系统：比利时案例,,,b80d69419aaa0b89
PV-JSSR: Joint super-resolution and segmentation with cross-task interaction for photovoltaic panel mapping from multi-resolution imagery,https://www.sciencedirect.com/science/article/pii/S0306261926012833?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128627,Yung-Cheol Byun,,,,,PV-JSSR：联合超分辨率和分割与跨任务交互，用于多分辨率图像的光伏电池板映射,,,f87c04a936dd56b8
"The role of small modular reactors with thermal energy storage in zero-carbon electricity systems: a technological, economic, and resilience analysis across 75 countries",https://www.sciencedirect.com/science/article/pii/S0306261926013413?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128685,Meiqi Song,,,,,具有热能储存功能的小型模块化反应堆在零碳电力系统中的作用：对 75 个国家的技术、经济和弹性分析,,,ba0504043935a1ce
A direct diagnosis method for degradation modes of LiFePO4 batteries based on mechanism analysis,https://www.sciencedirect.com/science/article/pii/S0306261926013450?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128689,Limei Wang,,,,,基于机理分析的LiFePO4电池退化模式直接诊断方法,,,7b4fe13277d6c83d
Privacy-preserving federated reinforcement learning for BESS coordination in distribution networks with voltage regulation,https://www.sciencedirect.com/science/article/pii/S0306261926013371?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128681,Scott Dick,,"The increasing integration of distributed energy resources (DERs) in distribution networks, particularly battery energy storage systems (BESSs), enables energy trading and operational cost reduction but also introduces challenges for coordinated energy management. Effective coordination of distributed BESSs requires access to residential data, raising significant data privacy concerns. In recent years, federated reinforcement learning (FRL) has emerged as a promising AI approach for privacy-preserving BESS energy management. However, the application of FRL in distribution networks is limited by several challenges, including coordination under voltage constraints caused by coupled BESS interactions, privacy leakage from intermediate result sharing, and scalability issues under high BESS penetration.To address these challenges, this paper proposes a privacy-preserving federated reinforcement learning scheme for BESS coordination with voltage regulation (PPFRL-BC). The BESS energy management problem is formulated under (ε,δ)-differential privacy constraints, within which privacy-preserving reward functions jointly capture system-level rewards and voltage regulation requirements. Building on this formulation, the proposed PPFRL-BC scheme enables coordinated BESS operation without direct sharing of raw residential data, while a BESS-oriented Gaussian noise mechanism is incorporated to mitigate privacy leakage associated with intermediate result sharing. To further improve scalability, an approximate action branching method is introduced to reduce computational complexity in large-scale distribution networks.Case studies on the IEEE 33-bus and 123-bus test feeders demonstrate that the proposed PPFRL-BC scheme effectively coordinates distributed BESS operations, maintains voltage regulation under network constraints and preserves data privacy, while achieving performance comparable to the centralized scheme and outperforming both decentralized and conventional horizontal FRL schemes.",openalex,,用于具有电压调节的配电网络中 BESS 协调的隐私保护联合强化学习,"分布式能源（DER）在配电网络中的日益集成，特别是电池储能系统（BESS），使得能源交易和运营成本降低成为可能，但也给协调能源管理带来了挑战。分布式 BESS 的有效协调需要访问住宅数据，这引发了重大的数据隐私问题。近年来，联合强化学习（FRL）已成为一种有前景的人工智能方法，用于保护隐私的 BESS 能源管理。然而，FRL在配电网中的应用受到一些挑战的限制，包括耦合BESS交互引起的电压约束下的协调、中间结果共享造成的隐私泄漏以及高BESS渗透率下的可扩展性问题。为了解决这些挑战，本文提出了一种用于BESS与电压调节协调的隐私保护联合强化学习方案（PPFRL-BC）。 BESS 能源管理问题是在 (ε,δ) 差分隐私约束下制定的，其中隐私保护奖励函数共同捕获系统级奖励和电压调节要求。在此基础上，所提出的 PPFRL-BC 方案能够在不直接共享原始住宅数据的情况下实现协调的 BESS 操作，同时采用面向 BESS 的高斯噪声机制来减轻与中间结果共享相关的隐私泄漏。为了进一步提高可扩展性，引入了近似动作分支方法来降低大型中的计算复杂度",,bd60b7a65608dda3
Carbon accounting and weather-adaptive electrification dispatch for demand-responsive transit under carbon neutrality,https://www.sciencedirect.com/science/article/pii/S0306261926013504?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128694,Salvatore Antonio Biancardo,,,,,碳核算和适应气候的电气化调度，以实现碳中和下需求响应型交通,,,62bae21d393a7e08
Battery-assisted machine tool for peak power control,https://www.sciencedirect.com/science/article/pii/S0306261926013449?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128688,Byung-Kwon Min,,,,,用于峰值功率控制的电池辅助机床,,,10ab16e286093a13
Proton-Coupled Electron Transfer: An Overlooked Pathway for Initiating Chemical Reactivity with Thioxanthone as a Photocatalyst,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c11574/5282466/Proton-Coupled-Electron-Transfer-An-Overlooked,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-08-21 00:00:00+00:00,10.1021/jacs.6c11574,Jayaraman Sivaguru,,"Abstract Thioxanthone, a well-known photocatalyst, is shown to participate in proton-coupled electron transfer based on the reactive substrate employed in photochemical transformation. This mode of reactivity can be manipulated to overcome the endergonicity of electron transfer pathways, leading to chemical reactivity via the formation of a thioxanthyl ketyl radical.",crossref,,质子耦合电子转移：一种被忽视的以噻吨酮作为光催化剂引发化学反应的途径,摘要 噻吨酮是一种著名的光催化剂，它被证明可以参与基于光化学转化反应底物的质子耦合电子转移。可以操纵这种反应模式来克服电子转移途径的吸能性，从而通过形成硫代蒽基羰基自由基来产生化学反应性。,,2be596ce93887e38
"Redox-Controlled Access to Spin States from S = 0 to S = 3/2 in a 1,2-Dicarbonyl Scaffold Enabled by a Naphthoquinone-Fused N-Heterocyclic Carbene",https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c13908/5283429/Redox-Controlled-Access-to-Spin-States-from-S-0-to,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-08-21 00:00:00+00:00,10.1021/jacs.6c13908,Eunsung Lee,,"Abstract Singlet carbenes have emerged as powerful stabilizing ligands for persistent organic radicals; however, their application toward controllable high-spin organic systems remains largely unexplored. Herein, we report an air- and thermally stable 1,2-dicarbonyl radical cation supported by a redox-active naphthoquinone-fused carbene as a modular platform for accessing exchange-coupled spin manifolds spanning from diamagnetic S = 0 to quartet S = 3/2 states within a single organic scaffold. The radical cation exhibits three reversible redox events within the −2 to +1 V window, enabling sequential one-electron oxidation and reduction processes that systematically modulate spin multiplicity. Molecular orbital analysis reveals that electron-withdrawing naphthoquinone substituents stabilize the LUMO and LUMO+1, resulting in inversion of the SUMO–LUMO and SUMO–LUMO+1 energy ordering. This unusual orbital arrangement facilitates stepwise electron uptake into spatially distinct radical sites and enables systematic access to multiple spin states. All four redox states were isolated and comprehensively characterized, while the open-shell states were interrogated by multifrequency cw- and pulse-EPR spectroscopy, ENDOR, and density functional theory calculations. Spectroscopic analyses reveal that formation of higher-spin states preserves local radical character while enabling moderate ferromagnetic exchange coupling across expanded spin manifolds. These findings establish a molecular design strategy for controllable high-spin organic radicals within a single redox-active molecular framework.",crossref,,"由萘醌稠合 N-杂环卡宾实现的 1,2-二羰基支架中氧化还原控制的自旋态从 S = 0 到 S = 3/2","摘要 单线态卡宾已成为持久性有机自由基的强大稳定配体。然而，它们在可控高自旋有机系统中的应用在很大程度上仍未得到探索。在此，我们报道了一种由氧化还原活性萘醌稠合卡宾支持的空气和热稳定的1,2-二羰基自由基阳离子，作为模块化平台，用于在单个有机支架内访问从反磁性S = 0到四重态S = 3/2状态的交换耦合自旋流形。自由基阳离子在-2至+1 V窗口内表现出三个可逆氧化还原事件，从而实现连续的单电子氧化和还原过程，从而系统地调节自旋多重性。分子轨道分析表明，吸电子萘醌取代基稳定了 LUMO 和 LUMO+1，导致 SUMO–LUMO 和 SUMO–LUMO+1 能量顺序反转。这种不寻常的轨道排列有助于逐步将电子吸收到空间上不同的自由基位点，并能够系统地获得多种自旋态。所有四种氧化还原态均被分离并全面表征，而开壳层态则通过多频连续波和脉冲 EPR 光谱、ENDOR 和密度泛函理论计算进行询问。光谱分析表明，高自旋态的形成保留了局部激进特征，同时在扩展的自旋流形上实现了适度的铁磁交换耦合。这些发现建立了在单个氧化还原活性分子内可控高自旋有机自由基的分子设计策略",,7d8eb8f9af322197
Interpretable reinforcement-learning energy dispatch co-optimized with system sizing for stable and efficient off-grid green‑hydrogen systems,https://www.sciencedirect.com/science/article/pii/S0306261926013383?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-21 00:00:00+00:00,10.1016/j.apenergy.2026.128682,Kyung Hwa Cho,,,,,可解释的强化学习能源调度与系统规模共同优化，以实现稳定高效的离网绿色氢系统,,,8b1fb4d07300d1b1
