title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Market power and distributed solar integration in microgrids under limited regulation,https://www.sciencedirect.com/science/article/pii/S0306261926013590?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-08-29 00:00:00+00:00,10.1016/j.apenergy.2026.128703,Sebastian Zwickl-Bernhard,,"Decentralized electricity systems increasingly emerge where centralized grids fail to provide reliable supply. In such settings, privately operated neighborhood microgrids, often based on diesel generators, exhibit significant market power, limited regulatory oversight, and high environmental externalities. In parallel, households increasingly deploy off-grid solar photovoltaic (PV) systems to gain control over electricity supply. However, these systems suffer from curtailed excess generation during peak solar hours and unreliable access at other times. While prior studies have optimized microgrids in low-reliability grid contexts from a techno-economic perspective, they largely neglect the market power exerted by monopolistic private generators. This paper addresses this gap by developing a bi-level game-theoretic model that enables household-generated electricity to be fed into the microgrid while explicitly accounting for the market power of a neighborhood diesel generator company (DGC). The regulator sets price and feed-in-tariff caps to maximize household economic surplus (HES), while the DGC acts as a profit-maximizing agent controlling access and supply. The model is illustrated using high-resolution empirical data from Lebanon. Results show that: (i) price and feed-in-tariff caps substantially increase HES and consistently induce significant household PV feed-in to the microgrid; (ii) higher DGC budgets or greater PV-owner penetration lead to pronounced gains in HES; and (iii) the renewable energy share reaches 60% under base conditions and approaches 100% at sufficiently high budgets or PV-owner penetration levels, compared to 0% under the status quo.",semanticscholar,,有限监管下微电网中的市场势力与分布式光伏接入,在集中式电网无法提供可靠供电的地区，去中心化电力系统日益兴起。在此类环境中，私营社区微电网（通常基于柴油发电机）表现出显著的市场势力、有限的监管和高环境外部性。与此同时，越来越多的家庭部署离网太阳能光伏（PV）系统以掌控电力供应。然而，这些系统在太阳能高峰时段存在过剩发电被弃用的问题，而在其他时段又供电不可靠。尽管先前研究已从技术经济角度对低可靠性电网背景下的微电网进行了优化，但它们大多忽视了垄断性私营发电机所施加的市场势力。本文通过构建双层博弈模型填补了这一空白，使家庭发电可以馈入微电网，同时明确考虑社区柴油发电机公司（DGC）的市场势力。监管机构设定价格和上网电价上限以最大化家庭经济剩余（HES），而DGC作为利润最大化的主体控制接入和供电。该模型采用来自黎巴嫩的高分辨率实证数据加以说明。结果表明：（i）价格和上网电价上限显著提高HES，并持续诱导大量家庭光伏电力馈入微电网；（ii）更高的DGC预算或更高的光伏所有者渗透率带来HES的显著提升；（iii）在基准条件下可再生能源份额达到60%，并在充分条件下接,,dfed79a4949c58e0
Global rice methane emissions tripled over six decades amid declining emission intensity,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag555/8774597?rss=1,,National Science Review Advance Access,2026-08-29 00:00:00+00:00,10.1093/nsr/nwag555,Shilong Piao,,"Rice paddies are among the largest anthropogenic sources of methane (CH4), yet substantial uncertainties persist in the long-term magnitude and spatiotemporal dynamics of the emissions. Here we show a spatially explicit global estimate of rice CH4 emissions from 1961 to 2020, leveraging a new high-resolution dataset and two Tier 3 modeling approaches (process-based and machine-learning-based). We find that global emissions have more than tripled over the past six decades, reaching a record high of 38.8 Tg CH4 yr−1 in 2020 based on the mean of the two Tier 3 estimates, both the rate and magnitude are substantially higher than conventional emission-factor-based inventories. Traditional rice-producing regions (e.g. Asia) dominated the increase due to expanded cultivation and intensified organic inputs, while Africa emerged as a rapidly growing source. Beyond trends in absolute emissions, the CH4 emission intensity (per unit of rice yield) declined across 70% of the global paddy area, mainly reflecting yield-driven efficiency gains. Notably, 44% of global rice production in the 2010 s occurs in countries with below-average emission intensity, with China being the largest contributor. By resolving long-term spatial heterogeneity with new data and models, this study provides a robust reassessment of the global rice methane budget and highlights pathways to reconcile food production with climate mitigation.",rss_oup,,六十年间全球水稻甲烷排放增至三倍而排放强度持续下降,稻田是最大的人为甲烷（CH4）排放源之一，但其排放的长期规模和时空动态仍存在 substantial 不确定性。本研究利用新的高分辨率数据集和两种Tier 3建模方法（基于过程和基于机器学习），给出了1961年至2020年全球稻田CH4排放的空间显性估算。我们发现，过去六十年间全球排放量增加了两倍以上，基于两种Tier 3估算的均值，2020年达到创纪录的38.8 Tg CH4 yr−1，其速率和规模均显著高于基于传统排放因子的清单。传统稻作产区（如亚洲）由于种植面积扩张和有机投入增加而主导了这一增长，而非洲则成为快速增长的新兴排放源。除绝对排放趋势外，全球70%的稻田面积的CH4排放强度（单位稻谷产量的排放量）出现下降，主要反映了产量驱动的效率提升。值得注意的是，2010年代全球44%的稻谷产量来自排放强度低于全球平均水平的国家，其中中国是最大贡献者。本研究通过新数据和模型解析了长期空间异质性，对全球稻田甲烷收支进行了稳健的重新评估，并强调了协调粮食生产与气候减缓的途径。,,1bd4ab00464111b0
Ultrahigh‑resolution quantum dot light‑emitting diodes,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag549/8774606?rss=1,,National Science Review Advance Access,2026-08-29 00:00:00+00:00,10.1093/nsr/nwag549,Wei Huang,,"Next-generation near-eye augmented reality (AR)/virtual reality (VR) display hardware puts forward growing requirements for high-performance, high-resolution luminous sources. Benefiting from outstanding luminous efficiency, tunable emission wavelength and convenient fabrication procedures, quantum dot light-emitting diodes (QLEDs) have gained extensive application prospects. However, achieving ultrahigh resolution without compromising device performance requires a balance between them, which is a major challenge for practical applications. In this Perspective, we introduce advanced patterning techniques for ultrahigh-resolution QLEDs, elaborate on the latest advancements in display technology, and summarize the key challenges and prospective research trends.",rss_oup,,超高分辨率量子点发光二极管,下一代近眼增强现实（AR）/虚拟现实（VR）显示硬件对高性能、高分辨率发光光源提出了日益增长的要求。量子点发光二极管（QLED）凭借出色的发光效率、可调发射波长和便捷的制备工艺，获得了广阔的应用前景。然而，在不损害器件性能的前提下实现超高分辨率需要在二者之间取得平衡，这是实际应用面临的重大挑战。在本展望中，我们介绍了超高分辨率QLED的先进图案化技术，阐述了显示技术的最新进展，并总结了关键挑战和未来的研究方向。,,6f75d5abfb333575
A Receptor‐Mediated Endolysosomal Recycling Chimera Enables Catalytic TNF‐α Degradation for Sustained Treatment of Mucosal Inflammation,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74818?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-29 03:38:01+00:00,10.1002/adma.74818,Jiaxu Hong,,"ABSTRACT
                  Mucosal inflammatory disorders such as dry eye disease (DED) and inflammatory bowel disease (IBD), driven by TNF‐α‐mediated immune‐epithelial crosstalk, remain therapeutically challenging. Conventional inhibitors often suffer from poor mucosal permeability and transient efficacy with 1:1 binding. Although extracellular protein degradation (eTPD) technologies can eliminate pathogenic proteins, most of them operate stoichiometrically, limiting dosage efficiency and durability. Here, we report a receptor‐mediated endolysosomal recycling chimera (RECYC) platform that enables catalytic, recyclable degradation of TNF‐α with multiple turnovers, achieving sustained suppression of mucosal inflammation. RECYC integrates a pH‐responsive peptide that binds TNF‐α at physiological pH and releases it in acidic endosomes, with a CI‐M6PR‐targeting aptamer that remains pH‐stable to drive continuous recycling. The anti‐TNF‐α RECYC achieved efficient uptake and recyclable clearance of extracellular TNF‐α across conjunctival and colonic epithelial cells and macrophages, achieving superstoichiometric TNF‐α clearance with up to 7.5 catalytic turnovers. The ∼30 kDa RECYC exhibited superior tissue penetration in murine cornea and colon compared to inhibitory antibodies. In murine DED and IBD models, RECYC restored ocular surface homeostasis and reduced colon inflammation with low‐dose, infrequent administration. Human corneal limbus organoids further confirmed prolonged anti‐inflammatory activity. Together, RECYC establishes a modular, recyclable eTPD platform for sustained treatment of TNF‐α‐driven mucosal inflammation.",crossref,,受体介导的内溶酶体循环嵌合体实现催化性TNF-α降解用于黏膜炎症的持续治疗,"摘要
黏膜炎症性疾病如干眼症（DED）和炎症性肠病（IBD）由TNF‐α介导的免疫‐上皮串话驱动，治疗上仍具挑战性。传统抑制剂常存在黏膜渗透性差和1:1结合导致的疗效短暂等问题。尽管胞外蛋白降解（eTPD）技术可清除致病蛋白，但大多数以化学计量方式发挥作用，限制了剂量效率和持久性。在此，我们报道了一种受体介导的内溶酶体循环嵌合体（RECYC）平台，能够以多次转换的催化、可循环方式降解TNF‐α，实现对黏膜炎症的持续抑制。RECYC整合了一种在生理pH下结合TNF‐α、在酸性内体中释放其的pH响应肽，以及一种保持pH稳定以驱动持续循环的CI‐M6PR靶向适配体。抗TNF‐α RECYC在结膜和结肠上皮细胞及巨噬细胞中实现了胞外TNF‐α的高效摄取和可循环清除，实现了高达7.5次催化转换的超化学计量TNF‐α清除。约30 kDa的RECYC在小鼠角膜和结肠中表现出优于抑制性抗体的组织穿透能力。在小鼠DED和IBD模型中，RECYC以低剂量、低频给药恢复了眼表稳态并减轻了结肠炎症。人角膜缘类器官进一步证实了其持久的抗炎活性。总之，RECYC建立了一个模块化、可循环的eTPD平台，用于持续",,b40d7260c6e7e3c1
Wafer‐Scale Hyper‐Porous Graphene Network With Intrinsic Ferromagnetism at Room‐Temperature,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74568?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-29 03:39:54+00:00,10.1002/adma.74568,Dongfeng Diao,,"ABSTRACT
                  
                    We report a wafer‐scale hyper‐porous graphene network (HGN) with room‐temperature intrinsic magnetism, which was revealed by both XMCD spectra at C K‐edge and M‐H curve, corresponding to a magnetic moment density of ∼0.06 μ
                    B
                    /atom, 1000 times higher than in defected HOPG. The impurity effects on magnetism were excluded by XMCD and ICP‐MS measurements. Atomic‐resolution observations unveiled that the magnetism originate from dangling zigzag edges within HGN pores apart over 1.4 nm, which was proved by annealing treatment and DFT calculations. This work confirms that intrinsic carbon ferromagnetism with the same physical mechanism as in the microscale can be obtained in bulk carbon systems. It provides a novel platform to further explore the spintronic and magnetic applications of carbon allotropes.",crossref,,具有室温本征铁磁性的晶圆级超多孔石墨烯网络,"摘要

我们报道了一种具有室温本征磁性的晶圆级超多孔石墨烯网络（HGN），其磁性由C K‐边的XMCD谱和M‐H曲线共同揭示，对应于约0.06 μB/原子的磁矩密度，比有缺陷的HOPG高1000倍。通过XMCD和ICP‐MS测量排除了杂质对磁性的影响。原子分辨率观察揭示，磁性源自HGN孔内间距超过1.4 nm的悬挂锯齿形边缘，这一点通过退火处理和DFT计算得到了证实。这项工作证实了与微尺度具有相同物理机制的本征碳铁磁性可以在宏观碳材料体系中获得，为进一步探索碳同素异形体的自旋电子学和磁性应用提供了一个新颖平台。",,1c8b3076dcb64554
Olefin‐Linked Ionic Covalent Organic Frameworks with Carbenium Backbones for High‐Performance Neuromorphic Computing,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74807?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-29 03:41:24+00:00,10.1002/adma.74807,Xiaodong Zhuang,,"ABSTRACT
                  
                    Olefin‐linked covalent organic frameworks (
                    cc
                    COFs) have shown great advantages in the community since discovery. However, the synthesis of ccCOFs highly relies on unsaturated heteroatom‐involved segments (uSHS) to activate C─H bond to produce carbanion and to further condense with aldehydes. Such electron‐withdrawing uSHS have long hindered the wide applications of ccCOFs in optoelectronic devices due to the strong electron‐withdrawing effect. In this work, we report a carbenium‐involved synthesis of
                    cc
                    COFs without uSHS’ participating. As‐synthesized ionic
                    cc
                    COFs show good crystallinity and ultra‐narrow bandgap down to 1.03 eV without introducing complicated donor‐acceptor building blocks. Such
                    cc
                    COFs can also be directly synthesized as uniform films on different substrates, for example, glass, silicon wafer, Au, and so on. Most impressively, the device Au/2DPPPV‐102/Al exhibits 32 distinct conductance states under low‐voltage sweeps and each conductance state demonstrated excellent non‐volatility and could be maintained stably for over 5000 s, which are typical features of memristor. A convolutional neural network was implemented using a 32‐conductance‐state memristor array and applied to image recognition, yielding recognition accuracies exceeding 90% for five randomly selected images.",crossref,,具有碳正离子骨架的烯烃键合离子型共价有机框架用于高性能神经形态计算,"摘要

烯烃链接共价有机框架(ccCOFs)自发现以来已展现出巨大优势。然而,ccCOFs的合成高度依赖非饱和杂原子片段(uSHS)来活化C─H键产生碳负离子,进而与醛类缩合。这类吸电子的uSHS由于强吸电子效应,长期阻碍了ccCOFs在光电器件中的广泛应用。本工作报道了一种无需uSHS参与的、涉及碳正离子的ccCOFs合成方法。所合成的离子型ccCOFs表现出良好的结晶性,且在不引入复杂给体-受体构建单元的情况下带隙可低至1.03 eV。此类ccCOFs还可在不同基底(如玻璃、硅片、Au等)上直接合成均匀薄膜。最引人注目的是,Au/2DPPPV-102/Al器件在低电压扫描下表现出32个不同的电导态,每个电导态均展现出优异的非易失性并可稳定保持超过5000 s,这是忆阻器的典型特征。利用32电导态忆阻器阵列构建了卷积神经网络并应用于图像识别,对五幅随机选取图像的识别准确率超过90%。",,3bc7a12d98e0d3eb
Presynaptic Optical Modulation Enabled by Dielectric‐Embedded Type‐II PbS/PbSe Quantum Dots for Near‐Infrared Neuromorphic Vision,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74345?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-29 03:43:09+00:00,10.1002/adma.74345,Chun Zhao,,"ABSTRACT
                  
                    In nighttime perception and near‐infrared (NIR) neuromorphic vision, a central challenge lies in encoding weak optical inputs into stable and controllable temporal states at the sensor front end. In nocturnal mammalian retinas, AII amacrine cells achieve this function by relying on stable chemical intermediate states, presynaptic modulation, and subthreshold temporal integration. Functionally inspired by selected information‐processing principles of this mechanism, we propose and demonstrate a bio‐inspired device design strategy. Through a chemical‐structural codesign approach, type‐II PbS/PbSe core–shell quantum dots (QDs) are used for the first time and embedded into the dielectric layer of flexible carbon‐nanotube (CNT) synaptic transistors, forming stable yet decaying photo‐generated intermediate states. These states modulate the CNT channel conductance via photogating, realizing a presynaptic, nonconductive modulation. The synaptic device exhibits NIR perception covering 395–808 nm and operates with an energy consumption of 0.325 fJ per synaptic event. An 8 × 8 synaptic array enables history‐dependent temporal processing, generating 32 distinguishable output states under five‐bit optical inputs. Based on these properties, a reservoir computing (RC) framework is validated on a dataset exceeding 10
                    5
                    samples, achieving 94.6% accuracy in nighttime human action recognition tasks. These results establish a bio‐inspired material‐device‐system pathway for NIR near‐sensor temporal perception and computation.",crossref,,介电体嵌入式II型PbS/PbSe量子点实现突触前光学调制用于近红外神经形态视觉,"摘要

在夜间感知和近红外(NIR)神经形态视觉中,核心挑战在于将微弱的光学输入编码为传感器前端稳定且可控的时间状态。在夜行哺乳动物视网膜中,AII无长突细胞依靠稳定的化学中间态、突触前调制和阈下时间整合来实现这一功能。受该机制中特定信息处理原理的功能启发,我们提出并验证了一种仿生器件设计策略。通过化学-结构协同设计方法,首次采用II型PbS/PbSe核-壳量子点(QDs),将其嵌入柔性碳纳米管(CNT)突触晶体管的介电层中,形成稳定但会衰减的光生中间态。这些状态通过光栅调制CNT沟道电导,实现突触前的非导电调制。该突触器件的NIR感知覆盖395–808 nm,每个突触事件的能耗为0.325 fJ。8×8突触阵列可实现依赖历史的时间处理,在五位光学输入下产生32个可区分的输出状态。基于这些特性,在超过10^5个样本的数据集上验证了储备池计算(RC)框架,在夜间人体动作识别任务中达到94.6%的准确率。这些结果为NIR近传感器时间感知建立了仿生的材料-器件-系统路径",,9275a134b6dbe8d8
Ion Concentration and Voltage Imaging With Fluorescent Nanodiamonds,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74728?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-29 03:43:46+00:00,10.1002/adma.74728,Philipp Reineck,,"ABSTRACT
                  
                    The nitrogen‐vacancy (NV) center in diamond exists in different charge states with distinct photoluminescence properties, which are sensitive to the nanoscale electrochemical environment. Hence, the NV charge state is emerging as a powerful all‐optical platform for nanoscale sensing and imaging. Although significant progress has been made in engineering near‐surface NV centers in bulk diamond, controlling the NV charge state in fluorescent nanodiamonds (FNDs) has proven challenging, limiting the sensitivity and reliability of FND‐based charge state sensing. Here, we demonstrate reliable, reversible switching between the fluorescent NV
                    0
                    and a dark state, likely NV
                    +
                    , in sub‐30 nm FNDs via surface oxidation and hydrogenation, respectively, for single particles and particle powder. In aqueous electrochemical cells, we demonstrate voltage and ion concentration imaging based on the NV charge state in self‐assembled FND layers on transparent substrates. Applied voltages reliably modulate the FND PL with a sensitivity of up to 16 mV Hz
                    −1/2
                    . FND PL is also modulated by local changes in salt concentration with a sensitivity of up to 1.8% per millimolar NaCl, enabling all‐optical imaging of ion concentration gradients at the microscale. Our results represent a significant step toward realizing fast, stable, and scalable nanoscale charge‐ and voltage‐imaging technologies with sub‐micrometer spatial resolution.",crossref,,荧光纳米金刚石的离子浓度与电压成像,"摘要

金刚石中的氮-空位(NV)中心存在于具有不同光致发光特性的多种电荷态中,这些特性对纳米级电化学环境十分敏感。因此,NV电荷态正成为纳米级传感与成像的强大全光学平台。尽管在块体金刚石近表面NV中心的工程化方面已取得重大进展,但在荧光纳米金刚石(FNDs)中控制NV电荷态仍颇具挑战,限制了基于FND的电荷态传感的灵敏度和可靠性。在此,我们分别在单颗粒和颗粒粉末水平的亚30 nm FNDs中,通过表面氧化和氢化实现了荧光NV^0与暗态(很可能是NV^+)之间可靠、可逆的切换。在水系电化学电池中,我们基于透明基底上自组装FND层中的NV电荷态,实现了电压和离子浓度成像。外加电压能够可靠地调制FND的PL,灵敏度高达16 mV Hz^(−1/2)。FND的PL也可受局部盐浓度变化的调制,灵敏度高达每毫摩尔NaCl 1.8%,从而实现微尺度的离子浓度梯度全光学成像。我们的结果向实现具有亚微米空间分辨率的快速、稳定、可扩展的纳米级电荷和电压成像技术迈出了重要一步。",,ccde0d29f07c0bba
Growing Fiber Sensors Enable Continuous In Vivo Monitoring of Plant Hormones,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74856?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-29 03:44:18+00:00,10.1002/adma.74856,Ye Zhang,,"ABSTRACT
                  Plant stress during growth, caused by extreme environments and biotic attacks, threatens global biodiversity and crop production, necessitating urgent elucidation of plant adaptation mechanisms. Endogenous hormones of plant growth serve as master regulators and earliest indicators of stress adaptation, making it crucial to monitor their dynamics continuously. However, existing methods, including chromatography and electrochemical probes, fail because of their mismatch with the irreversible and plastic nature of plant growth. Here, we unexpectedly find a growing fiber sensor based on an electrode consisting of a dynamic polymer network infiltrated with liquid metal, termed metalgel. The sensor undergoes irreversible elongation ∼up to 10 times its original length under just 3.2 kPa tensile stress, at least 2 orders of magnitude lower than existing electronic conductive systems, thus achieving synchronous deformation with plant growth without inducing mechanical damage or hormonal disturbances. Hormone dynamics and relevant signaling pathways during plant growth in response to pathogen infection, salt stress, and even extreme ultraviolet radiation are thus revealed by the sensor. This work provides quantitative insights into plant stress resilience mechanisms and offers a feasible route to alleviate the food and ecological crises.",crossref,,生长型纤维传感器实现对植物激素的连续体内监测,"摘要
植物在生长过程中由极端环境和生物侵害引起的胁迫,威胁着全球生物多样性和作物生产,亟需阐明植物的适应机制。植物生长内源激素作为胁迫适应的主调节因子和最早指示物,对其进行持续动态监测至关重要。然而,现有方法(包括色谱法和电化学探针)因其与植物生长的不可逆性和可塑性不匹配而失效。在此,我们意外发现了一种基于液态金属浸润动态聚合物网络电极(称为金属凝胶)的可生长光纤传感器。该传感器仅在三2.2 kPa的拉伸应力下即可发生高达约10倍于原始长度的不可逆伸长,比现有电子导电体系低至少2个数量级,从而与植物生长实现同步变形,而不引起机械损伤或激素扰动。借助该传感器,揭示了植物生长过程中响应病原菌感染、盐胁迫甚至极端紫外辐射的激素动态及相关信号通路。这项工作为植物胁迫抗性机制提供了定量洞察,并为缓解粮食与生态危机提供了可行途径。",,fef624c4f6dd2d7f
Real Time Self‐Monitoring of Adhesion State via Machine Learning‐Assisted Traffic Light Color‐Coding in Silicone‐Based Smart Superglue,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74834?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-29 03:45:23+00:00,10.1002/adma.74834,Jintao Zhu,,"ABSTRACT
                  
                    Despite significant advancements in robust adhesive materials, convenient monitoring adhesion strength under service conditions before adhesion failure is essential yet challenging. In this study, structurally novel silicone‐based conductive adhesive from comb‐shaped supramolecular elastomers is reported, featuring self‐monitoring of adhesion state in real time manner via machine learning‐assisted traffic light color‐coding approach. Comb‐shaped supramolecular ion‐conducting polysiloxane P(Ba‐
                    co
                    ‐Apy‐
                    co
                    ‐DMS) are first constructed via effective hydrosilylation, yielding pendant H‐bonding barbiturate (Ba) and ionic liquids (Apy) moieties. Adhesion‐sensitive electrical properties and experimental database are therefore constructed from P(Ba‐
                    co
                    ‐Apy‐
                    co
                    ‐DMS) via digitally transforming of adhesion strength into capacitance signals. Such database is further used to train a hybrid deep learning architecture that integrates 1D convolutional neural networks (1D‐CNN) with long short‐term memory (LSTM) units. This model learns the capacitance‐adhesion mapping and translates the encoded signal features into States 1, 2, and 3. Moreover, a traffic light color‐coding approach on the perceptions of adhesion strength is developed, green, orange, and red LED light symbols are respectively associated with States 1, 2, and 3 leveraged from deep learning architecture, reflecting tight, stretched, and fractured adhesion. Our conductive adhesives illustrate the Internet of Things‐empowered adhesion state and structural health monitoring, offering promising opportunity to boost intelligentization and informatization of classical materials.",crossref,,通过机器学习辅助交通灯颜色编码实现硅基智能强力胶粘附状态的实时自监测,"摘要

尽管稳健粘附材料已取得重大进展,但在粘附失效之前于服役条件下便捷地监测粘附强度仍然至关重要且极具挑战。本研究报道了一种由梳状超分子弹性体制备的结构新颖的硅基导电胶粘剂,其通过机器学习辅助的红绿灯颜色编码方法实现粘附状态的实时自监测。首先通过有效的硅氢加成反应构建了梳状超分子离子导电聚硅氧烷P(Ba-co-Apy-co-DMS),产生侧基氢键巴比妥酸(Ba)和离子液体(Apy)基团。随后,通过将粘附强度数字化转换为电容信号,从P(Ba-co-Apy-co-DMS)构建了粘附敏感的电学特性和实验数据库。该数据库进一步用于训练集成长短时记忆(LSTM)单元的一维卷积神经网络(1D-CNN)混合深度学习架构。该模型学习电容-粘附映射,并将编码的信号特征转换为状态1、2和3。此外,基于对粘附强度的感知开发了红绿灯颜色编码方法,利用深度学习架构分别以绿色、橙色和红色LED光符号对应状态1、2和3,反映紧密",,c79868d92debe287
Superspace Architecture‐Driven Energy Funneling in Layered Halide Perovskite Nanoplatelets,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74826?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-29 03:47:24+00:00,10.1002/adma.74826,Sayan Bhattacharyya,,"ABSTRACT
                  
                    Layered hybrid perovskites offer a versatile platform for tailoring light‐matter interactions, where alternative stacking of inorganic and organic layers creates complex couplings that disrupt the conventional crystal symmetry. Standard crystallographic models fall short of capturing the temperature‐dependent stacking disorder and multiplet excitonic features in these systems. Here, we introduce a four‐dimensional superspace framework, employing a phenomenological atomic modulation function, to describe the symmetry‐breaking interactions in Ruddlesden–Popper L
                    2
                    FA
                    
                      n
                    
                    ‐1
                    [Sn
                    0.022
                    Pb
                    0.978
                    ]
                    
                      n
                    
                    I
                    3
                    
                      n
                    
                    +1
                    (L: oleylamine,
                    n
                    ≥ 2) nanoplatelet superlattices. Temperature‐tunable optical spectra reveal microcavity‐like excitonic confinement, while ultrafast transient absorption spectroscopy uncovers sub‐picosecond energy funneling through modulated quantum wells, facilitating a measurable and stable self‐powered photoresponse across a broad spectral range at room temperature. A rare coexistence of negative thermal expansion and quenching arises from anisotropic octahedral distortions and electron–phonon interactions. These findings establish a new structure‐function paradigm for designing thermally reconfigurable optoelectronic materials via engineered lattice modulation in hybrid perovskite superstructures.",crossref,,层状卤化物钙钛矿纳米片中超空间结构驱动的能量漏斗效应,"摘要

层状杂化钙钛矿为调控光-物质相互作用提供了多功能平台,其中无机层与有机层的交替堆叠产生了破坏常规晶体对称性的复杂耦合。标准晶体学模型难以描述这些体系中依赖于温度的堆叠无序和多重激子特征。在此,我们引入四维超空间框架,采用唯象原子调制函数,来描述Ruddlesden–Popper L2FAn−1[Sn0.022Pb0.978]nI3n+1(L:油胺,n ≥ 2)纳米片超晶格中的对称性破缺相互作用。温度可调的光谱揭示了类微腔的激子限域,而超快瞬态吸收光谱则揭示了通过调制量子阱的亚皮秒能量漏斗效应,从而在室温下于宽光谱范围内实现可测且稳定的自驱动光响应。负热膨胀与猝灭的罕见共存源于各向异性八面体",,4ee2b6ed38a5bd44
Upscaling the Fabrication of Rod‐Shaped Microgels: A Microfluidic Method Combining Step‐Emulsification With Consecutive Droplet Confinement in Parallelized Microchannels,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74822?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-29 03:51:02+00:00,10.1002/adma.74822,Laura De Laporte,,"ABSTRACT
                  Anisometric rod‐shaped microgels are an emerging material class holding potential for tissue engineering. Their anisotropic shape has proven advantageous in the fabrication of granular hydrogels and microporous annealed particle scaffolds (MAPs), featuring larger pore sizes in comparison to their spherical counterparts. However, to enable the use of rod‐shaped microgels as building blocks for high‐throughput tissue models, a robust and scalable production method is needed. Here, we report a microfluidic fabrication method to produce rod‐shaped microgels by combining step‐emulsification (SE) and droplet confinement. We highlight the development of the microfluidic chip design, and characterize the properties of the microgel rods produced via on‐chip gelation, using two light‐induced polymerization chemistries. Compared to single‐channel microfluidic techniques, rod‐shaped microgels are generated in eight parallelized microchannels in a relevant size range for tissue engineering applications, holding potential for further upscaling.",crossref,,棒状微凝胶的规模化制备:一种结合阶梯乳化与并行微通道中连续液滴限域的微流控方法,"摘要
各向异性棒状微凝胶是一类新兴材料，在组织工程领域具有巨大潜力。其各向异性形状已被证明有利于颗粒状水凝胶和微孔退火颗粒支架（MAPs）的制备，与球形对应物相比具有更大的孔径。然而，要使棒状微凝胶能够作为高通量组织模型的构建单元，需要一种稳健且可规模化的生产方法。本文报道了一种结合阶梯乳化（SE）与液滴约束的微流控制备方法来生产棒状微凝胶。我们重点介绍了微流控芯片设计的开发过程，并利用两种光诱导聚合化学体系对通过片上凝胶化制备的微凝胶棒的特性进行了表征。与单通道微流控技术相比，该法可在八个并联微通道中生成尺寸处于组织工程应用相关范围内的棒状微凝胶，并具有进一步放大的潜力。",,45c4fb10ddd3f461
