title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Structural characterization of human neutralizing antibodies against JC and BK polyomaviruses,https://www.pnas.org/doi/abs/10.1073/pnas.2603048123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2603048123,Thilo Stehle,,"The human JC polyomavirus (JCPyV) causes the fatal demyelinating disease progressive multifocal leukoencephalopathy (PML) in immunocompromised individuals. JCPyV frequently undergoes mutations in PML patients, and these variants are thought to establish “antibody recognition holes” that enable the virus to circumvent the antibody response of infected individuals. Many of these PML-associated mutations cluster in the glycan receptor-binding site of the virus. Using X-ray crystallography, we investigated the binding modes of JCPyV VP1-specific human monoclonal antibodies (mAbs) that were isolated from healthy donors and individuals who recovered from PML, and that can recognize a panel of PML-associated JCPyV variants. Our structural analyses show that three out of four of these mAbs bind epitopes that overlap with the glycan–receptor binding site at the surface of the virus particle. The observed interactions explain how PML-associated mutations strategically interfere with antibody recognition, resulting in immune evasion. In contrast, mAb 29B1 engages a region of the capsid that is distant from the glycan site and does not feature mutations associated with PML. The binding site is conserved in the closely related BK polyomavirus (BKPyV), and we show that mAb 29B1 binds both viruses with high affinity and blocks infection. Our findings form an excellent platform for the development of therapeutic Ab approaches and potential vaccination strategies that could protect at-risk patients from infections with both JCPyV and BKPyV. Moreover, small molecules that target the mAb 29B1 binding site could be potentially effective against both viruses.",crossref,,抗 JC 和 BK 多瘤病毒的人中和抗体的结构表征,人类 JC 多瘤病毒 (JCPyV) 在免疫功能低下的个体中引起致命的脱髓鞘疾病进行性多灶性白质脑病 (PML)。 JCPyV 在 PML 患者中经常发生突变，这些变异被认为会建立“抗体识别孔”，使病毒能够绕过感染个体的抗体反应。许多与 PML 相关的突变聚集在病毒的聚糖受体结合位点。使用 X 射线晶体学，我们研究了 JCPyV VP1 特异性人单克隆抗体 (mAb) 的结合模式，这些抗体是从健康捐赠者和 PML 康复者中分离出来的，并且可以识别一组与 PML 相关的 JCPyV 变体。我们的结构分析表明，四分之三的单克隆抗体结合的表位与病毒颗粒表面的聚糖受体结合位点重叠。观察到的相互作用解释了 PML 相关突变如何战略性地干扰抗体识别，从而导致免疫逃避。相比之下，mAb 29B1 结合衣壳中远离聚糖位点的区域，并且不具有与 PML 相关的突变。该结合位点在密切相关的 BK 多瘤病毒 (BKPyV) 中是保守的，我们表明 mAb 29B1 以高亲和力结合这两种病毒并阻止感染。我们的研究结果为开发治疗性抗体方法和潜在的疫苗接种策略提供了一个极好的平台，可以保护高危患者免受 JCPyV 和 BKPyV 的感染。此外，针对 mAb 29B1 的小分子,,8292264269373acb
Differences in physiological tolerance to global warming caused the Permian–Triassic transition between the Paleozoic and Modern faunas,https://www.pnas.org/doi/abs/10.1073/pnas.2533086123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2533086123,Erik A. Sperling,,"The rapid global climate change at the end of the Permian Period (~251.9 Mya) coincided with the greatest macroevolutionary faunal turnover event in Earth’s history. As the oceans warmed, lost dissolved oxygen, and became more acidic, the dominant animal groups in the Paleozoic fauna (including brachiopods and crinoids) suffered differentially high rates of extinction, allowing the Modern fauna (including bivalves and gastropods) to rise to ecological dominance. The end-Permian kill mechanism(s) are not fully understood, but differences in extinction intensity among Linnaean classes suggest an important physiological component. Here, we use a trait-based model of species’ metabolic O
                    2
                    balance to demonstrate that temperature-dependent hypoxia can explain the taxonomic selectivity of the end-Permian mass extinction. Direct respirometry experiments and physiological trait estimates derived from biogeographic data reveal that species belonging to the Paleozoic fauna have a higher temperature dependence of hypoxia than those belonging to the Modern fauna. In simulations of the climate transition, this trait difference leads to a greater loss of aerobic habitat for Paleozoic fauna, consistent with their observed greater extinction intensity. These results demonstrate that differences in average physiological tolerances to environmental change across biogeography, taxonomy, and functional ecology drove end-Permian extinction patterns and could eventually characterize the modern biodiversity crisis. Temperature-dependent hypoxia is the only kill mechanism that has been shown to explain the magnitude, biogeography, and now taxonomic selectivity of the end-Permian mass extinction, ultimately underlying the permanent shift in marine ecosystems across this transition.",crossref,,对全球变暖的生理耐受性差异导致古生代动物群与现代动物群之间的二叠纪-三叠纪过渡,"二叠纪末期（~251.9 Mya）全球气候的快速变化恰逢地球历史上最大的宏观进化动物更替事件。随着海洋变暖、溶解氧流失、酸性增强，古生代动物群中的优势动物群（包括腕足类和海百合）遭受了不同程度的高灭绝率，使得现代动物群（包括双壳类和腹足类）上升到了生态主导地位。二叠纪末期的杀灭机制尚不完全清楚，但林奈类之间灭绝强度的差异表明这是一个重要的生理组成部分。在这里，我们使用基于性状的物种代谢 O 模型
                    2
                    平衡证明温度依赖性缺氧可以解释二叠纪末大规模灭绝的分类学选择性。直接呼吸测量实验和根据生物地​​理数据得出的生理特征估计表明，古生代动物群的物种比现代动物群的物种对缺氧的温度依赖性更高。在气候转变的模拟中，这种性状差异导致古生代动物群有氧栖息地的更大程度丧失，这与观察到的更大的灭绝强度一致。这些结果表明，生物地理学、分类学和功能生态学对环境变化的平均生理耐受性的差异驱动了二叠纪末的灭绝模式，并最终可能成为现代生物多样性危机的特征。温度依赖性缺氧是唯一的",,7f1c0fd605e90380
Small but mighty: The outsized role of small water bodies in the global carbon cycle,https://www.pnas.org/doi/abs/10.1073/pnas.2614198123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2614198123,Marcia N. Macedo,,,,,小而强大：小型水体在全球碳循环中的巨大作用,,,574b326643596d46
Stress granules as RNA triage hubs suppress extracellular vesicle secretion under oxidative stress in cancer,https://www.pnas.org/doi/abs/10.1073/pnas.2533990123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2533990123,Chitose Oneyama,,"Cancer cells confronting oxidative stress must coordinate their extracellular vesicle (EV) secretion to balance intercellular signaling with the intracellular programs required for survival, yet how these decisions are integrated remains poorly understood. Here, we identify a stress-adaptive mechanism in which stress granules (SGs) selectively suppress CD63
                    +
                    EV release. Using a bioluminescent EV–reporter screen, we found that the clinical compound YM155 selectively inhibits CD63
                    +
                    EV secretion across diverse tumor cells. Mechanistically, YM155 rapidly inactivates the antioxidant transcription factor FOXO3a, diminishing expression of key detoxifying enzymes and leading to delayed but sustained accumulation of reactive oxygen species (ROS). Elevated ROS drives SG formation, and these SGs function not as passive storage sites but as RNA triage hubs that exclude and destabilize a subset of transcripts. Among them, Rab27A mRNA—encoding a GTPase essential for multivesicular-body docking to the plasma membrane—is selectively excluded and degraded, resulting in loss of Rab27A protein and suppression of CD63
                    +
                    EV secretion. Forced Rab27A expression restores EV release but paradoxically reduces proliferation under oxidative stress, indicating that EV suppression is prosurvival. The same FOXO3a–ROS–SG–Rab27A axis operates during physiological glucose deprivation and is evident in vivo, where SGs form in xenograft tumors and circulating CD63
                    +
                    EVs decline. Pancancer transcriptomic analyses further show that Rab27A expression correlates with FOXO3a-dependent antioxidant programs, underscoring clinical relevance. These findings reveal that SGs actively reprogram RNA fate to tune vesicle output, establishing a redox-responsive mechanism by which cancer cells transiently suppress EV secretion to enhance survival.",crossref,,应激颗粒作为 RNA 分类中枢抑制癌症氧化应激下细胞外囊泡的分泌,"面临氧化应激的癌细胞必须协调其细胞外囊泡（EV）分泌，以平衡细胞间信号传导与生存所需的细胞内程序，但如何整合这些决定仍然知之甚少。在这里，我们确定了一种应激适应性机制，其中应激颗粒（SG）选择性抑制 CD63
                    +
                    电动汽车发布。使用生物发光 EV 报告屏幕，我们发现临床化合物 YM155 选择性抑制 CD63
                    +
                    EV在不同肿瘤细胞中的分泌。从机制上讲，YM155 快速灭活抗氧化转录因子 FOXO3a，减少关键解毒酶的表达，并导致活性氧 (ROS) 延迟但持续的积累。 ROS 升高促进 SG 形成，这些 SG 的功能不是被动存储位点，而是作为 RNA 分类中心，排除和破坏转录子子集的稳定性。其中，Rab27A mRNA（编码多囊泡体与质膜对接所必需的 GTPase）被选择性排除和降解，导致 Rab27A 蛋白丢失并抑制 CD63
                    +
                    EV 分泌。强制 Rab27A 表达可恢复 EV 释放，但矛盾的是氧化应激下的增殖减少，表明 EV 抑制有利于存活。相同的 FOXO3a-ROS-SG-Rab27A 轴在生理性葡萄糖剥夺期间起作用，并且在体内很明显，其中 SG 在异种移植肿瘤和循环 CD63 中形成
                    +",,9636f0ec120a6915
Magnetically actuated microrobotic system for sequential treatment of biofilm,https://www.pnas.org/doi/abs/10.1073/pnas.2535216123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2535216123,Sijia Feng,,"Biofilm-associated infections present a critical therapeutic challenge due to antibiotic resistance and impaired tissue healing. Here, we present a microrobotic system (MZ-8) that integrates real-time human-steered navigation with autonomous, microenvironment-responsive therapy to actively eradicate biofilms and promote tissue regeneration. This microrobotic system features a spine-inspired structure for mechanical biofilm disruption, a pH-responsive ZIF-8 coating for immunomodulatory Zn
                    2+
                    release, and closed-loop actuation under second near-infrared fluorescence guidance. In a rat model of periprosthetic joint infection, MZ-8 achieved effective biofilm removal, induced a pro-regenerative immune response by polarizing macrophages toward the M2 phenotype, and significantly enhanced tissue regeneration. Transcriptomic analysis further revealed the activation of immunomodulatory pathways and upregulation of M2-associated genes, confirming the system’s sequential shift from eradication to repair. Moreover, validation in a rabbit model and human knee joint confirmed its operational feasibility under clinical imaging guidance and excellent biosafety. This work establishes that integrating physical eradication, biochemical immunomodulation, and interactive control within a single system is essential for advancing from infection clearance to functional tissue restoration. Thus, it provides a therapeutic paradigm for biofilm-associated diseases and lays a foundation for future intelligent, clinically adaptive anti-infective systems.",crossref,,用于生物膜连续处理的磁驱动微型机器人系统,"由于抗生素耐药性和组织愈合受损，生物膜相关感染提出了严峻的治疗挑战。在这里，我们提出了一种微型机器人系统（MZ-8），它将实时人类操纵导航与自主微环境响应疗​​法相结合，以主动根除生物膜并促进组织再生。该微型机器人系统具有用于机械生物膜破坏的脊柱启发结构、用于免疫调节锌的 pH 响应型 ZIF-8 涂层
                    2+
                    在第二近红外荧光引导下释放和闭环驱动。在假体周围关节感染的大鼠模型中，MZ-8 实现了有效的生物膜去除，通过将巨噬细胞极化向 M2 表型来诱导促再生免疫反应，并显着增强组织再生。转录组分析进一步揭示了免疫调节途径的激活和 M2 相关基因的上调，证实了系统从根除到修复的顺序转变。此外，在兔模型和人体膝关节中的验证证实了其在临床影像指导下的操作可行性和良好的生物安全性。这项工作表明，将物理根除、生化免疫调节和交互控制整合在一个系统内对于从感染清除到功能组织恢复至关重要。因此，它为生物膜相关疾病提供了治疗范例，并为未来智能、临床适应性抗感染系统奠定了基础。",,f934417ae0bef73b
Educational expansion and the hidden reversal of the Flynn effect—Differential trends across socioeconomic strata,https://www.pnas.org/doi/abs/10.1073/pnas.2536089123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2536089123,Kristine B. Walhovd,,"In recent decades, the United States and several European countries have seen a plateau and reversal of the population-level gains in cognitive test scores that accumulated over the 20th century—the Flynn effect. We examined whether the Flynn effect and its reversal—declining mean scores across cohorts—differ by socioeconomic status, and whether changes in education can account for this. Using compulsory military conscription cognitive tests linked to administrative records with near-complete population coverage, we studied 579,379 Norwegian men from 25 birth cohorts (1967–1991). Trend reversals appeared first among sons of high-income fathers, with low- and middle-income groups peaking later and showing smaller postpeak declines. These socioeconomic differences were consistent with convergence in educational attainment at conscription: across paternal-income ranks, cohort changes in test scores aligned with cohort gains in education at conscription age, with estimated schooling effect sizes in line with quasi-experimental evidence. Results were robust to adjustment for parental education, and birth weight and height at testing as proxies for prenatal conditions and childhood nutrition. Together, the findings suggest an underlying population-level decline in cognitive scores that began earlier than previously assumed but was temporarily offset in lower-income strata by expanding educational attainment. After educational expansion plateaued, scores declined across all groups, most steeply among higher-income strata. Upper-secondary education completion thus emerges as a potential lever for improving cognitive performance and reducing income-related disparities in cognitive ability scores, while highlighting that broader societal pressures on cognitive test performance may have started earlier than recognized.",crossref,,教育扩张与弗林效应的隐性逆转——社会经济阶层的差异趋势,"近几十年来，美国和几个欧洲国家在 20 世纪积累的认知测试分数的人口水平增长出现了停滞和逆转，这就是弗林效应。我们研究了弗林效应及其逆转（群体平均分数下降）是否因社会经济地位而有所不同，以及教育的变化是否可以解释这一点。我们使用与几乎完全覆盖人口的行政记录相关的强制军事征兵认知测试，研究了来自 25 个出生队列（1967-1991）的 579,379 名挪威男性。趋势逆转首先出现在高收入父亲的儿子中，低收入和中等收入群体随后达到峰值，峰值后下降幅度较小。这些社会经济差异与征兵时受教育程度的趋同一致：在父亲收入排名中，队列测试分数的变化与征兵年龄时队列教育的进步一致，估计的学校教育效应大小与准实验证据一致。结果对父母教育、出生体重和身高作为产前状况和儿童营养的代理进行调整后是稳健的。总之，这些发现表明，人群认知得分的潜在下降开始得比之前假设的要早，但在低收入阶层中通过扩大教育程度而暂时被抵消。在教育扩张趋于稳定后，所有群体的分数均出现下降，其中高收入阶层的得分下降幅度最大。因此，完成高中教育成为一个重要因素",,2ca16c5a5d78553f
Payment integrity in government programs: Takeaways from incorporating the behavioral sciences in US federal evaluations,https://www.pnas.org/doi/abs/10.1073/pnas.2525993123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2525993123,Mary Clair Turner,,"A primary way the US federal government delivers public goods and services is via monetary payments. Ensuring that these payments are calculated accurately, delivered on time, and made to the correct recipients is important for government fiscal health. Inaccurate or delayed payments can weaken public trust in the government and undermine government accountability. In this article, we examine findings from a set of impact evaluations assessing interventions designed to improve payment integrity in US federal programs. The low-cost, evidence-based interventions draw on insights from the social and behavioral sciences and include modification of forms, changes to how and when agencies request information, and altering existing communications. The evaluations were conducted by the US General Services Administration’s Office of Evaluation Sciences in collaboration with agency partners. We extract three takeaways across four representative evaluations. First, the real-world evaluations validate a key implication of the behavioral science literature: interventions that reduce burdens for individuals have small effects that meaningfully improve payment integrity at scale. Second, effects attenuate across interventions and over time, suggesting a need for iterative evaluation. Finally, bureaucratic hurdles and administrative complexity are the main barriers to translating academic insights into real-world government programs. Addressing these challenges will require close collaboration between behavioral scientists and practitioners throughout the intervention design and evaluation process.",crossref,,政府项目中的支付诚信：将行为科学纳入美国联邦评估的要点,美国联邦政府提供公共产品和服务的主要方式是通过货币支付。确保这些付款得到准确计算、按时交付并支付给正确的接收者对于政府财政健康非常重要。不准确或延迟付款可能会削弱公众对政府的信任并削弱政府的问责制。在本文中，我们研究了一系列影响评估的结果，评估旨在提高美国联邦计划支付完整性的干预措施。低成本、基于证据的干预措施借鉴了社会和行为科学的见解，包括修改表格、改变机构请求信息的方式和时间，以及改变现有的沟通方式。评估由美国总务管理局评估科学办公室与机构合作伙伴合作进行。我们从四项代表性评估中提取了三个要点。首先，现实世界的评估验证了行为科学文献的一个关键含义：减轻个人负担的干预措施效果很小，但可以大规模地有意义地提高支付完整性。其次，随着时间的推移，干预措施的效果会减弱，这表明需要进行迭代评估。最后，官僚主义障碍和行政复杂性是将学术见解转化为现实世界政府项目的主要障碍。应对这些挑战需要行为科学家和实践者在整个干预设计和评估过程中密切合作,,20056d26e7f96cee
Applied behavioral and decision sciences in support of US FDA’s drug regulatory mission,https://www.pnas.org/doi/abs/10.1073/pnas.2525995123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2525995123,Baruch Fischhoff,,"The US Food and Drug Administration (FDA) makes and communicates decisions that directly affect the health choices and well-being of the US public. Behavioral and decision scientists have long supported FDA’s pharmaceutical (medical drug) regulatory and public health mission, working alongside clinical and pharmaceutical scientists. This Perspective describes four interrelated cases illustrating these collaborations: a) creating the Benefit–Risk Framework to guide regulatory decisions regarding new drug approvals; b) launching an internal decision support service to facilitate specific regulatory decisions; c) implementing the Patient-Focused Drug Development initiative to strengthen the use of patient input to inform regulatory decision making; and d) developing FDA SOURCE, a dynamic systems simulation model to assess potential strategies to address the US opioid overdose crisis. Key to the success of these efforts has been their behavioral and decision science foundations, strategically implemented by an expert team dedicated to fostering trusted collaborations with internal and external partners. These cases offer a model for other agencies facing complex decisions of public impact.",crossref,,应用行为和决策科学支持美国 FDA 的药物监管使命,美国食品和药物管理局 (FDA) 制定并传达直接影响美国公众健康选择和福祉的决定。行为和决策科学家长期以来与临床和制药科学家合作，支持 FDA 的制药（医疗药物）监管和公共卫生使命。本视角描述了四个相互关联的案例来说明这些合作：a) 创建利益-风险框架来指导有关新药审批的监管决策； b) 启动内部决策支持服务以促进具体的监管决策； c) 实施以患者为中心的药物开发计划，以加强利用患者的意见来为监管决策提供信息； d) 开发 FDA SOURCE，这是一个动态系统模拟模型，用于评估解决美国阿片类药物过量危机的潜在策略。这些努力成功的关键是其行为和决策科学基础，并由致力于促进与内部和外部合作伙伴的可信合作的专家团队进行战略实施。这些案例为其他面临具有公共影响的复杂决策的机构提供了范例。,,717d11e46ab03577
Turning policy implications into policy impact: Lessons from behavioral science in financial markets,https://www.pnas.org/doi/abs/10.1073/pnas.2525990123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2525990123,David B. Zimmerman,,"We describe how research can inform policymaking. We begin by summarizing the policy formation process, offering a framework illustrating how interactions between scientists and policymakers can provide mutual benefits. We then describe four research initiatives from the Securities and Exchange Commission’s Office of Investor Research (OIR) as examples of how behavioral sciences can help inform policymakers. The first initiative established a probability-based nationally representative survey panel focused on US investor behavior. The remaining three examined investor communications for mutual fund benchmarks, emerging annuities (known as registered index-linked annuities), and mutual fund fee visuals. We conclude by synthesizing our work and describing practices that can help scientists have policy impact, not just policy implications.",crossref,,将政策影响转化为政策影响：金融市场行为科学的经验教训,我们描述研究如何为政策制定提供信息。我们首先总结政策形成过程，提供一个框架来说明科学家和政策制定者之间的互动如何实现互惠互利。然后，我们将描述美国证券交易委员会投资者研究办公室 (OIR) 的四项研究计划，作为行为科学如何帮助政策制定者提供信息的示例。第一项举措建立了一个基于概率的全国代表性调查小组，重点关注美国投资者的行为。其余三项研究了共同基金基准、新兴年金（称为注册指数挂钩年金）和共同基金费用视觉的投资者沟通。最后，我们综合了我们的工作并描述了可以帮助科学家产生政策影响而不仅仅是政策影响的实践。,,cf69fd447d7fd437
"Correction for Brodeur et al., AI-assisted teams outperform AI-led teams but not human-only teams in assessing research reproducibility in quantitative social science",https://www.pnas.org/doi/abs/10.1073/pnas.2621051123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2621051123,,,,,,Brodeur 等人的修正是，在评估定量社会科学的研究可重复性方面，人工智能辅助团队的表现优于人工智能主导的团队，但优于纯人类团队,,,16c206263d3e57cb
Evidence from formal logical reasoning reveals that the language of thought is not natural language,https://www.pnas.org/doi/abs/10.1073/pnas.2520095123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2520095123,Evelina Fedorenko,,"Humans are endowed with a powerful capacity for inductive and deductive logical thought: we easily form generalizations based on a few examples and draw conclusions from known premises. Humans also arguably have the most sophisticated communication system in the animal kingdom: natural language allows us to express complex and structured meanings. Some have therefore argued for a tight relationship between complex thought and language, postulating that reasoning, including logical reasoning, relies on linguistic representations. We systematically investigated the relationship between logical reasoning and language using two complementary approaches. First, we used noninvasive brain imaging (fMRI) to examine neural activity as healthy adults engaged in logical reasoning tasks. And second, we behaviorally evaluated logical abilities in individuals with extensive lesions to the language brain areas and consequent severe linguistic impairment. Our findings reveal that the language brain network is not engaged during logical reasoning, and patients with severe aphasia exhibit intact performance on logic tasks. Instead, inductive reasoning recruits the domain-general multiple demand network implicated broadly in goal-directed behaviors, whereas deductive reasoning draws on brain regions that are distinct from both the language and the multiple demand networks. Together, these results indicate that linguistic representations are neither utilized nor required for inductive or deductive logical reasoning.",crossref,,形式逻辑推理的证据表明，思维语言不是自然语言,人类被赋予了强大的归纳和演绎逻辑思维能力：我们很容易根据几个例子进行概括，并从已知的前提中得出结论。人类可以说拥有动物王国中最复杂的交流系统：自然语言使我们能够表达复杂且结构化的含义。因此，一些人主张复杂思想和语言之间存在紧密的关系，并假设推理（包括逻辑推理）依赖于语言表征。我们使用两种互补的方法系统地研究了逻辑推理和语言之间的关系。首先，我们使用无创脑成像（fMRI）来检查健康成年人参与逻辑推理任务时的神经活动。其次，我们对语言脑区域广泛损伤并因此导致严重语言障碍的个体的逻辑能力进行了行为评估。我们的研究结果表明，语言大脑网络在逻辑推理过程中没有参与，而患有严重失语症的患者在逻辑任务中表现出完整的表现。相反，归纳推理招募广泛涉及目标导向行为的领域通用多重需求网络，而演绎推理则利用与语言和多重需求网络不同的大脑区域。总之，这些结果表明归纳或演绎逻辑推理既不利用也不需要语言表示。,,eff392d1e02ed9ed
Strengthening of negative fire–fuel feedbacks by large fires in eastern Canadian boreal forests,https://www.pnas.org/doi/abs/10.1073/pnas.2512303123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2512303123,Marc-André Parisien,,"Fire-induced reductions in biomass limit the likelihood of reburning during early vegetation recovery in several crown-fire ecosystems; however, it is unclear how this negative fire–fuel feedback will buffer the rising fire activity expected with climate change. Although the feedback weakens with increasing time since the last fire and with increasing fire-weather severity, how the spatial configuration of fuel influences fire-return intervals remains unknown. Using a detailed 204-y fire history reconstruction along a 300-km longitudinal transect in eastern Canadian boreal forests, we show that interior areas of large fires (&gt;8 km from the fire edge) are much less likely to reburn at short intervals than edges (&lt;2 km from the edge), indicating a strengthening of the feedback within large burns. This process results in fewer fires in immature stands that are vulnerable to poor tree regeneration, thus conferring substantial resistance against compositional changes. However, the reduction in short-interval fires also fosters the development of large patches of mature forest that become extremely fire-prone after 4 to 5 decades and thereby predisposes landscapes to recurrent large fires. This study highlights an overlooked mechanism by which increases in fire size due to climate change may expose boreal forests of eastern Canada to large fires burning at longer intervals rather than to more frequent short-interval fires, which should sustain their capacity to recover.",crossref,,加拿大东部北方森林大火加强了火灾燃料负反馈,火灾引起的生物量减少限制了一些树冠火灾生态系统中早期植被恢复期间再燃烧的可能性；然而，目前尚不清楚这种负火燃料反馈将如何缓冲气候变化带来的火灾活动的增加。尽管反馈随着上次火灾以来时间的增加和火灾天气严重程度的增加而减弱，但燃料的空间配置如何影响火灾返回间隔仍然未知。通过对加拿大东部北方森林 300 公里纵向横断面的 204 年详细火灾历史重建，我们发现大型火灾的内部区域（距离火灾边缘 > 8 公里）比边缘区域（距离火灾边缘 < 2 公里）在短时间间隔内重新燃烧的可能性要小得多，这表明大型火灾内部的反馈加强了。这一过程可以减少未成熟林分中的火灾，这些林分容易受到树木再生不良的影响，从而对成分变化具有显着的抵抗力。然而，短时间火灾的减少也促进了大片成熟森林的发展，这些森林在四到五年后变得极其容易发生火灾，从而使景观容易发生反复发生的大火。这项研究强调了一个被忽视的机制，即气候变化导致的火灾规模增加可能会使加拿大东部的北方森林遭受较长时间间隔的大火，而不是更频繁的短时间间隔火灾，这应该维持其恢复能力。,,49da95da38836f93
Time-resolved morphological and transcriptomic characterization of early enteric neuron subtype emergence in chick,https://www.pnas.org/doi/abs/10.1073/pnas.2511442123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-06 07:00:00+00:00,10.1073/pnas.2511442123,Julien Falk,,"The genetic programs directing nascent enteric nervous circuits and their unique architecture remain poorly characterized. To gain insight, we combined manipulations in the chick embryo model, whole gut three-dimensional (3D) imaging, and single-nucleus transcriptomics at very short intervals for time-resolved analyses of neuronal subtype trajectories. In imaging, we found highly dynamic axon network growth, with rapid increase in axon density and spatial orientation diversification. At transcriptomic levels, we correlated these changes to cell-state transitions with specific axon guidance gene sets. Cross-analyses with human and mouse embryo scRNAseq and expression profiles revealed globally conserved enteric lineage trajectories and subtypes specific axon guidance programs in all species. Finally, manipulation of DSCAM and ISLR2 evolutionary conserved networks in chick whole gut cultures altered enteric axon patterns, validating our paradigm and its applicability to advance current knowledge on human enteric circuit wiring.",crossref,,雏鸡早期肠神经元亚型出现的时间分辨形态学和转录组学特征,指导新生肠神经回路的遗传程序及其独特的结构仍然知之甚少。为了获得洞察力，我们以非常短的时间间隔结合了鸡胚胎模型、全肠道三维 (3D) 成像和单核转录组学操作，对神经元亚型轨迹进行时间分辨分析。在成像中，我们发现高度动态的轴突网络生长，轴突密度和空间方向多样化迅速增加。在转录组水平上，我们将这些变化与细胞状态转变与特定的轴突引导基因集相关联。与人类和小鼠胚胎 scRNAseq 和表达谱的交叉分析揭示了所有物种中全球保守的肠谱系轨迹和亚型特异性轴突引导程序。最后，在鸡全肠道培养物中操纵 DSCAM 和 ISLR2 进化保守网络改变了肠轴突模式，验证了我们的范式及其对于推进当前人类肠回路布线知识的适用性。,,2d83476b48f8265a
