title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Convolutional neural networks for non-intrusive load monitoring: a critical analysis and future directions,https://www.sciencedirect.com/science/article/pii/S0306261926007877?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Aji Akbar Firdaus,,,,,用于非侵入式负载监控的卷积神经网络：关键分析和未来方向,,,ed048b987cca393f
Trial-by-trial fMRI-neurofeedback dissociates fusiform and occipital contributions to face detection and recognition,https://www.nature.com/articles/s41467-026-74331-2,,Biological sciences : Nature Communications subject feeds,2026-06-13 00:00:00+00:00,,Patrik Vuilleumier,,"Self-regulation of specific brain regions can be achieved using neurofeedback with real-time functional magnetic resonance imaging (rt-fMRI). We leveraged this technique to dissect the role of two tightly interconnected areas implicated in face perception, by interleaving a visual task with upregulation of either the occipital (OFA) or fusiform face-responsive areas (FFA) in a trial-wise manner. Experimental participants (N = 22) successfully enhanced their target region when compared to yoked controls (N = 20). Regulation was face-selective, as evidenced by concomitant increases in other nodes of the face processing network. Critically, face detection was faster with enhanced FFA activity but hindered by enhanced OFA, whereas face identity recognition was optimal with concomitant increases in both FFA and OFA. These results argue against traditional face processing models assuming an information flow from posterior occipital to anterior fusiform cortex and instead support non-hierarchical models where FFA mediates initial face detection and OFA contributes to subsequent identity recognition.",nature_html,,逐项试验的功能磁共振成像神经反馈将梭状和枕骨对面部检测和识别的贡献分开,使用神经反馈和实时功能磁共振成像（rt-fMRI）可以实现特定大脑区域的自我调节。我们利用这项技术，通过以试验方式将视觉任务与枕骨（OFA）或梭形面部反应区域（FFA）的上调交织在一起，剖析与面部感知有关的两个紧密互连的区域的作用。与对照组 (N = 20) 相比，实验参与者 (N = 22) 成功增强了他们的目标区域。监管是人脸选择性的，人脸处理网络其他节点的随之增加就证明了这一点。重要的是，随着 FFA 活性的增强，人脸检测速度会更快，但会受到 OFA 增强的阻碍，而随着 FFA 和 OFA 的同时增加，人脸身份识别效果最佳。这些结果反对传统的面部处理模型假设信息从后枕叶流向前梭状皮层，而是支持非分层模型，其中 FFA 介导初始面部检测，OFA 有助于后续身份识别。,,1f587ffbb57de692
Financial inclusion and access to clean cooking fuels and technologies under uncertainty in emerging and developing countries,https://www.sciencedirect.com/science/article/pii/S0301421526003824?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-06-13 00:00:00+00:00,,Haithem Awijen,,,,,新兴国家和发展中国家不确定性下的金融包容性以及获得清洁烹饪燃料和技术的机会,,,6b05e7d2d059ca1f
Vibration energy as a contributor to off-grid energy access and the sustainable energy transition,https://www.sciencedirect.com/science/article/pii/S030626192600855X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Magdalena Kuchler,,,,,振动能源为离网能源获取和可持续能源转型做出贡献,,,de5caa834205d249
An ethanol boom and booming corn prices in Brazil's Amazon and Cerrado Regions,https://www.sciencedirect.com/science/article/pii/S030142152600323X?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-06-13 00:00:00+00:00,,J. O'Hara,,,,,巴西亚马逊和塞拉多地区的乙醇繁荣和玉米价格上涨,,,ec49d9cc9c582090
Multi-agent reinforcement learning method for dual-timescale volt-var control considering dynamic partitioning and multi-stakeholder coordination,https://www.sciencedirect.com/science/article/pii/S0306261926008147?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Xianyong Xiao,,,,,考虑动态分区和多利益相关者协调的双时间尺度伏无功控制多智能体强化学习方法,,,04ec1615132a4b8e
Optimization and revenue allocation of off-grid multi-sector regional integrated energy systems considering tidal disturbance effects: An approach based on an improved ADMM algorithm and cooperative games,https://www.sciencedirect.com/science/article/pii/S0306261926008287?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Chong Gao,,,,,考虑潮汐扰动效应的离网多部门区域综合能源系统优化与收益分配：基于改进ADMM算法和合作博弈的方法,,,47e1c6861279587a
Large language models in power systems toward cognitive intelligence: A literature review,https://www.sciencedirect.com/science/article/pii/S0306261926008573?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Chongqing Kang,,,,,电力系统中面向认知智能的大型语言模型：文献综述,,,be2cc57f44cdf2e6
Techno-economic optimization and operational performance analysis of a solar-powered EV charging station: A campus case study,https://www.sciencedirect.com/science/article/pii/S0306261926008536?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Emrah Gumus,,,,,太阳能电动汽车充电站的技术经济优化和运行性能分析：校园案例研究,,,279f0e9c3fb0a603
Conditional diffusion models for probabilistic day-ahead load forecasting in modern power systems,https://www.sciencedirect.com/science/article/pii/S0306261926008597?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Jianhui Wang,,,,,现代电力系统中概率性日前负荷预测的条件扩散模型,,,1fcf8d472b7efa8b
"SOLACE: a framework for exploring rooftop photovoltaic deployment, with application to Canada",https://www.sciencedirect.com/science/article/pii/S0306261926008883?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Sophie Pelland,,,,,SOLACE：探索屋顶光伏部署的框架，适用于加拿大,,,9eac4b4872b0dec9
Exploring scale effects of energy communities under the Swiss policy framework,https://www.sciencedirect.com/science/article/pii/S0306261926008214?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Russell McKenna,,,,,探索瑞士政策框架下能源社区的规模效应,,,d07f7ab02936351e
A supply–demand coordinated design framework for grid-interactive mixed-use communities,https://www.sciencedirect.com/science/article/pii/S0306261926008937?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Borong Lin,,,,,网格交互混合用途社区的供需协调设计框架,,,9c1bbd629bfd24d0
Energy inflation in the shadow of US–China tensions: Is the energy transition a pathway to stability?,https://www.sciencedirect.com/science/article/pii/S0301421526003563?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-06-13 00:00:00+00:00,,Ilhan Ozturk,,,,,中美紧张局势阴影下的能源通胀：能源转型是通向稳定的途径吗？,,,3b8cbf114a7a3b64
Cost-effective synergy of energy and environmental policies in carbon emission reduction: Evidence from China's iron and steel industry,https://www.sciencedirect.com/science/article/pii/S0301421526003551?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-06-13 00:00:00+00:00,,Jia-Jia Wu,,,,,能源与环境政策在碳减排中的成本效益协同：来自中国钢铁行业的证据,,,a0612ce5605014a2
Regional sex differences in human cortical anatomy vary in their morphometric bases and overlap with sex chromosomal and gonadal influences,https://www.nature.com/articles/s41467-026-74274-8,,Biological sciences : Nature Communications subject feeds,2026-06-13 00:00:00+00:00,,Armin Raznahan,,"Humans show reproducible sex differences in regional cortical volume (CV), but it remains unclear how these relate to the two biologically dissociable determinants of CV – surface area (SA) and cortical thickness (CT) – or to potentially causal sex chromosomal and gonadal effects. Here, we analyze neuroimaging data in two independent human cohorts (N = 1754) to identify and interrelate highly reproducible sex differences in regional CV, SA and CT – as well as their alignment with distinct functional networks and histomolecular signatures. Integrating neuroimaging data from clinical cohorts with sex chromosome aneuploidy and isolated gonadotropin-releasing hormone deficiency (N = 313) establishes that regions of sex-biased cortical anatomy are enriched for congruent effects of X-chromosome dosage (e.g., primary sensory and insular cortices) and gonadal hormones (e.g., dorsal parietal regions and angular gyrus). This work refines maps of sex-biased human cortical organization and helps to narrow hypotheses regarding their potential genetic and endocrine causes.",nature_html,,人类皮质解剖学中的区域性别差异在形态基础上有所不同，并与性染色体和性腺影响重叠,人类在区域皮质体积 (CV) 方面表现出可重复的性别差异，但目前尚不清楚这些差异与 CV 的两个生物学上可分离的决定因素——表面积 (SA) 和皮质厚度 (CT)——或与潜在的因果性染色体和性腺效应有何关系。在这里，我们分析了两个独立人类队列 (N = 1754) 的神经影像数据，以识别和关联区域 CV、SA 和 CT 中高度可重复的性别差异，以及它们与不同功能网络和组织分子特征的一致性。将临床队列的神经影像数据与性染色体非整倍体和孤立的促性腺激素释放激素缺乏症（N = 313）相结合，确定了性别偏向的皮质解剖区域因 X 染色体剂量（例如初级感觉和岛叶皮质）和性腺激素（例如背顶叶区域和角回）的一致效应而丰富。这项工作完善了性别偏见的人类皮质组织图谱，并有助于缩小有关其潜在遗传和内分泌原因的假设范围。,,02624ddddd39e150
The PLK4 inhibitor RP-1664 demonstrates potent efficacy in neuroblastoma preclinical models through a dual mechanism of sensitivity,https://www.nature.com/articles/s41467-026-74061-5,,Biological sciences : Nature Communications subject feeds,2026-06-13 00:00:00+00:00,,John M. Maris,,"It was recently shown that inhibition of polo-like kinase 4 (PLK4) induces synthetic lethality in cancers with chromosome 17q-encoded TRIM37 copy number gain due to cooperative regulation of centriole duplication and mitotic spindle nucleation. We show here that chromosome 17q/TRIM37 gain is a defining feature of high-risk neuroblastoma and renders patient-derived cell lines hypersensitive to the novel PLK4 inhibitor RP-1664. We demonstrate that centriole amplification at low doses of RP-1664 contributes to this sensitivity in a TRIM37-independent fashion. CRISPR screens and live cell imaging reveal that upon centriole amplification, neuroblastoma cells succumb to multipolar mitoses due to an inability to cluster or inactivate supernumerary centrosomes. RP-1664 monotherapy showed robust anti-tumor activity in 14/15 human neuroblastoma-derived xenograft models, and significantly extended survival in a transgenic MYCN-driven murine model of neuroblastoma. RP-1664 combined with GD2-directed chemoimmunotherapy resulted in maintained complete responses in 6/9 mice with established MYCN-driven murine neuroblastomas. These data support clinical development of PLK4 inhibitors for high-risk neuroblastoma and other cancers with somatically acquired TRIM37 overexpression.",nature_html,,PLK4 抑制剂 RP-1664 通过双重敏感性机制在神经母细胞瘤临床前模型中显示出强大的功效,最近的研究表明，由于中心粒复制和有丝分裂纺锤体成核的协同调节，抑制 Polo 样激酶 4 (PLK4) 可诱导癌症的合成致死性，其中染色体 17q 编码的 TRIM37 拷贝数增加。我们在此表明​​，染色体 17q/TRIM37 增益是高风险神经母细胞瘤的一个决定性特征，并使患者来源的细胞系对新型 PLK4 抑制剂 RP-1664 过敏。我们证明，低剂量 RP-1664 下的中心粒扩增以不依赖于 TRIM37 的方式促进了这种敏感性。 CRISPR 筛选和活细胞成像揭示，在中心粒扩增后，神经母细胞瘤细胞由于无法聚集或灭活多余中心体而发生多极有丝分裂。 RP-1664单一疗法在14/15人神经母细胞瘤来源的异种移植模型中显示出强大的抗肿瘤活性，并且在转基因MYCN驱动的神经母细胞瘤小鼠模型中显着延长了生存期。 RP-1664 与 GD2 导向的化学免疫疗法相结合，使 6/9 患有 MYCN 驱动的小鼠神经母细胞瘤的小鼠维持完全反应。这些数据支持针对高危神经母细胞瘤和其他体细胞获得性 TRIM37 过度表达的癌症的 PLK4 抑制剂的临床开发。,,ac579a41212c9886
Electronic softening of degraded LiCoO2 enables direct regeneration via ligand-mediated interface modulation,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag369/8707691?rss=1,,National Science Review Advance Access,2026-06-13 00:00:00+00:00,10.1093/nsr/nwag369,Jiang Zhou,,"The direct regeneration of degraded lithium cobalt oxide (LiCoO2, LCO) cathodes is pivotal for sustainable battery recycling, yet remains hindered by the intricate lattice defects arising from surface electronic-structure instability. Most existing regeneration strategies rely on compositional compensation while neglecting electronic-level regulation, and lack research on spontaneously formed, electrochemically unfavorable interface (rigid interface) that impede ion transport. Herein, we demonstrate a ligand-mediated electronic modulation strategy using a lithium-aluminum acetylacetonate complex (LAAE), where acetylacetonate (acac) functions as an electronic mediator rather than a conventional chelator. Through π→d orbital coupling with high-valence cobalt sites, acac redistributes Co-O bonding characteristics, creating an electronically compliant surface. This adsorption-induced bond weakening preferentially destabilizes defect-associated Co-O linkages, facilitating the removal of electronically inactive cobalt species and oxygen vacancy passivation, while lowering interfacial ion transport barriers. Simultaneously, lithium replenishment from Liacac-derived species together with Al3+ incorporation contributes to stabilizing the layered framework. The regenerated LCO (R-LCO-Al) achieves a near-ideal stoichiometry with suppressed oxygen vacancies and restored structural ordering, delivering a high specific capacity of 179.9 mAh g−1 at 0.5 C (3.0–4.5 V) and 87.0% capacity retention after 200 cycles, rivaling commercial LCO. These findings establish electronic-structure modulation as an effective strategy for closed-loop regeneration of degraded oxide cathodes.",rss_oup,,降解的 LiCoO2 的电子软化可通过配体介导的界面调节实现直接再生,降解的钴酸锂（LiCoO2，LCO）阴极的直接再生对于可持续电池回收至关重要，但仍然受到表面电子结构不稳定引起的复杂晶格缺陷的阻碍。现有的再生策略大多依赖成分补偿而忽略电子水平调节，并且缺乏对自发形成的阻碍离子传输的电化学不利界面（刚性界面）的研究。在这里，我们展示了一种使用乙酰丙酮锂铝复合物（LAAE）的配体介导的电子调节策略，其中乙酰丙酮（acac）充当电子介体而不是传统的螯合剂。通过与高价钴位点的 π→d 轨道耦合，acac 重新分布 Co-O 键合特性，形成电子顺应表面。这种吸附引起的键弱化优先破坏与缺陷相关的 Co-O 连接的稳定性，促进电子惰性钴物质的去除和氧空位钝化，同时降低界面离子传输势垒。同时，Liacac 衍生物质的锂补充以及 Al3+ 的掺入有助于稳定层状框架。再生的LCO（R-LCO-Al）实现了近乎理想的化学计量，抑制了氧空位并恢复了结构有序性，在0.5 C（3.0-4.5 V）下具有179.9 mAh g−1的高比容量，200次循环后容量保持率为87.0%，可与商用LCO相媲美。这些发现建立了电子结构模块,,abe3916b740b1857
Emerging Integrated Photonic Neural Network Technologies for Artificial Intelligence: From Devices to Systems,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag335/8707690?rss=1,,National Science Review Advance Access,2026-06-13 00:00:00+00:00,10.1093/nsr/nwag335,John E Bowers,,"The rapid expansion of artificial intelligence (AI) has created an explosive demand for computing power, while traditional von Neumann-based electronic computing faces the memory and interconnect bottlenecks. By migrating critical operations to the optical domain, photonic neural networks (PNNs) offer a promising solution to significantly reduce system latency and energy consumption. Driven by silicon (Si) photonics, on-chip PNNs achieve high-density integration on scalable platforms, promoting the evolution of optoelectronic integration systems. This paper presents a comprehensive review of emerging integrated PNN technology for AI, employing a cross-layer framework that spans from fundamental physical devices to system-level implementation. Based on the requirements of PNNs, this review analyzes key hardware devices and mainstream computing core architectures, evaluates integration strategies, and discusses advanced system packaging. Furthermore, the review provides a prospect on the field by identifying the remaining technical challenges and highlighting the transformative potential of PNNs as the infrastructure for next-generation AI.",rss_oup,,新兴的人工智能集成光子神经网络技术：从设备到系统,人工智能（AI）的快速发展对计算能力产生了爆炸性的需求，而传统的基于冯·诺依曼的电子计算面临着内存和互连的瓶颈。通过将关键操作迁移到光域，光子神经网络 (PNN) 提供了一种有前景的解决方案，可显着降低系统延迟和能耗。在硅（Si）光子学的驱动下，片上PNN在可扩展平台上实现了高密度集成，推动了光电集成系统的发展。本文全面回顾了新兴的人工智能集成 PNN 技术，采用了从基本物理设备到系统级实现的跨层框架。本文根据 PNN 的需求，分析了关键硬件设备和主流计算核心架构，评估了集成策略，并讨论了先进的系统封装。此外，该评论通过确定剩余的技术挑战并强调 PNN 作为下一代人工智能基础设施的变革潜力，为该领域提供了前景。,,7cd060c277716849
